LinkID,RecID,q1c_relation,q1d_date,State,q2d_date,q2e_houseID,q2e_visitNo,q2e_tblRecord,q1_pumpGas,q2_spill,q3_sit,q4_open,q5_garage,q6_make,q6_model,q6_year,q7_clean,q8_start,q9_grill,q10_tobacco,q11_perfume,q12_airfreshner,q13_travel,q13_totalmins,q14_indoors,q14_totalmins,q15_vehicle,q15_totalmins,q16_swimming,q16_totalmins,q17_cleaning,q17_totalmins,q18_workshop,q18_totalmins,q19_windows,q19_totalmins,q20_bath,q20_totalmins,q21_shower,q21_totalmins,q22_shower,q22_totalmins,q23_markers,q23_totalmins,q24_incense,q24_totalmins,q25_centralair,q25_temperature,q25_type,q25_totalmins,q26_windowAC,q26_type,q26_totalmins,q26_rooms,q27_atticfan,q27_totalmins,q28_evapcooler,q28_totalmins,q29_fan,q29_totalmins,q30_windowfan,q30_totalmins,q31_exhaustfan,q31_totalmins,q32_woodstove,q32_totalmins,q32b_fumes,q32b_totalmins,q33_oilfurnace,q33_totalmins,q33b_fumes,q33b_totalmins,q34_keroseneheater,q34_totalmins,q34b_fumes,q34b_totalmins,q35_unventedgas,q35_totalmins,q35b_fumes,q35b_totalmins,q36_fireplace,q36_totalmins,q36b_fumes,q36b_totalmins,q37_oven,q37_totalmins,q38_centralheat,q38_totalmins,q39_elecprecip,q39_totalmins,q40_humidifier,q40_totalmins,q41_otherair,q41a_HEPA,q41a_totalmins,q41b_odorreducer,q41b_totalmins,q41c_other,q41c_desc,q41c_totalmins,q42_dishwasher,q42_totalmins,q43_clotheswasher,q43_totalmins,q44_clothesdryer,q44_totalmins,q45_drycleaning,q45_totalmins,q46_wax,q46_totalmins,q47_polishremover,q47_totalmins,q48_paints,q48b_you,q48b_totalmins,q48c_other,q48c_totalmins,q49_glue,q49b_you,q49b_totalmins,q49c_other,q49c_totalmins,q50_gasmower,q50b_you,q50b_totalmins,q50c_other,q50c_totalmins,q51_chainsaw,q51b_you,q51b_totalmins,q51c_other,q51c_totalmins,q52_sander,q52b_you,q52b_totalmins,q52c_other,q52c_totalmins,q53_pesticide,q53b_you,q53b_totalmins,q53c_other,q53c_totalmins,q54_vacuuming,q54b_you,q54b_totalmins,q54c_other,q54c_totalmins,q55_sweeping,q55b_you,q55b_totalmins,q55c_other,q55c_totalmins,q56_dusting,q56b_you,q56b_totalmins,q56c_other,q56c_totalmins,q57_cleaning,q57_list,q57b_you,q57b_totalmins,q57c_other,q57c_totalmins,q58_gardening,q58b_you,q58b_totalmins,q58c_other,q58c_totalmins,q59_woodworking,q59b_you,q59b_totalmins,q59c_other,q59c_totalmins,q60_welding,q60b_you,q60b_totalmins,q60c_other,q60c_totalmins,q61_cookinginside,q61b_you,q61b_totalmins,q61c_other,q61c_totalmins,q61d_exhaustfan,q61d_totalmins,q62_cookingoutside,q62b_you,q62b_totalmins,q62c_other,q62c_totalmins,q62_distance,q63_parkvehicle,q63_totalmins,q63b_detached,q63b_totalmins,q63c_carport,q63c_totalmins,q64_startvehicle,q64_totalmins,q64b_detached,q64b_totalmins,q64c_carport,q64c_totalmins,q65_dieselparked,q66_neardiesel
NJ009140,16,MOTHER,1999-10-02,NJ,1999-10-02,NJ309,1,16,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,N,0,N,0,N,0,N,0,N,0,N,0,Y,660,N,0,Y,15,Y,75,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,60,N,0,N,0,N,0,N,0,Y,Y,15,Y,60,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,5,Y,5,Y,N,0,Y,5,Y,"CHLOROX; DETERGENT (LIQUID)",Y,60,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,Y
NJ010140,18,MOTHER,1999-10-08,NJ,1999-10-08,NJ310,1,18,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,N,0,N,0,N,0,N,0,N,0,N,0,Y,10,Y,15,Y,10,Y,155,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,5,Y,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ013140,41,MOM,1999-10-29,NJ,1999-10-29,NJ313,1,43,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,N,0,Y,5,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,Y,110,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,Y,600,N,0,Y,10,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,30,N,0,Y,Y,15,N,0,Y,"CHLOROX, FABULOS",Y,5,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,20,Y,20,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
NJ021140,25,NA,1999-12-08,NJ,1999-12-08,NJ321,1,28,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,80,N,0,N,0,N,0,Y,20,N,0,Y,120,N,0,Y,45,Y,155,N,0,Y,60,N,0,N,0,N,N,0,NA,Y,1080,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,90,Y,90,Y,90,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,30,Y,N,0,Y,15,Y,N,0,Y,30,Y,NA,N,0,Y,30,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,45,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ023140,182,NA,2000-03-31,NJ,2000-03-31,NJ323,1,186,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,Y,10,N,0,Y,5,N,0,N,0,N,0,N,0,N,0,Y,20,Y,20,Y,2,Y,120,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,120,Y,180,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,2,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ026140,69,NA,2000-02-03,NJ,2000-02-03,NJ326,1,72,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,N,0,N,0,Y,35,N,0,Y,15,N,0,N,0,N,0,Y,40,Y,60,N,0,Y,60,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,Y,120,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,30,Y,300,Y,300,N,0,Y,60,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,30,N,0,N,N,0,N,0,N,N,0,N,0,Y,CLOROX,Y,60,Y,120,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,120,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ027140,73,NA,2000-03-31,NJ,2000-03-31,NJ327,1,76,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,240,N,0,N,0,N,0,N,0,N,0,N,0,Y,40,N,0,Y,120,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N,0,Y,720,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ036140,88,NA,2000-04-07,NJ,2000-04-07,NJ336,1,92,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,N,0,N,0,N,0,N,0,N,0,N,0,Y,180,N,0,N,0,Y,80,Y,1,Y,240,N,0,N,0,N,N,0,NA,N,0,N,0,Y,48,N,0,Y,70,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,Y,2880,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,Y,N,0,Y,10,Y,N,0,Y,10,Y,NA,Y,10,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,Y,0,N,0,N,0,Y,0,N,0,N,0,D,D
NJ039140,96,NA,2000-04-28,NJ,2000-04-28,NJ339,1,100,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,5,N,0,N,0,N,0,Y,5,N,0,N,0,N,0,Y,30,Y,200,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,Y,30,N,N,0,N,0,Y,Y,20,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,N,N,0,N,0,Y,WINDEX,N,0,Y,10,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,60,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,Y
NJ040140,100,NA,2000-05-05,NJ,2000-05-05,NJ340,1,104,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,Y,120,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,Y,140,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ041140,103,NA,2000-05-05,NJ,2000-05-05,NJ341,1,107,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,N,0,Y,30,N,0,N,0,N,0,N,0,Y,2880,Y,90,N,0,Y,70,N,0,Y,240,N,0,N,0,N,N,0,NA,Y,2880,N,0,N,0,N,0,Y,45,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,60,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,10,N,0,Y,Y,20,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,60,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ051140,124,NA,2000-06-01,NJ,2000-06-01,NJ351,1,128,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,30,N,0,Y,5,N,0,N,0,N,0,Y,600,N,0,Y,20,Y,80,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,10,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ054140,130,NA,2000-06-08,NJ,2000-06-08,NJ354,1,134,N,N,Y,Y,N,NA,NA,0,N,N,N,N,Y,Y,Y,90,N,0,N,0,N,0,N,0,N,0,N,0,Y,60,N,0,Y,120,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,Y,90,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,Y,30,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,5,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,45,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ055140,134,NA,2000-06-15,NJ,2000-06-15,NJ355,1,138,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,Y,20,Y,100,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,60,Y,60,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,15,Y,N,0,Y,10,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ061140,145,NA,2000-06-22,NJ,2000-06-22,NJ361,1,149,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,Y,8,N,0,N,0,N,0,Y,15,N,0,Y,600,N,0,Y,60,Y,330,Y,5,Y,60,N,0,N,0,Y,A,2280,"LR; BR",N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,15,N,0,Y,WINDEX,Y,10,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ072140,165,NA,2000-07-13,NJ,2000-07-13,NJ372,1,169,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,N,0,N,0,N,0,N,0,Y,15,N,0,Y,2880,N,0,Y,60,Y,120,N,0,N,0,N,0,N,0,Y,A,60,BR,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,10,N,0,N,N,0,N,0,Y,MISTOLIN,Y,20,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,5,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ076140,173,NA,2000-07-27,NJ,2000-07-27,NJ376,1,177,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,Y,20,Y,180,N,0,Y,15,N,0,N,0,Y,A,480,"BR1; BR2",N,0,N,0,Y,1200,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,30,Y,15,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,15,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,20,Y,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
NJ088140,205,NA,2000-09-21,NJ,2000-09-21,NJ388,1,209,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,Y,N,0,N,0,N,0,N,0,N,0,N,0,Y,2880,Y,30,N,0,Y,30,Y,10,N,0,N,0,N,0,Y,B,10,BR,N,0,N,0,Y,1200,Y,360,Y,180,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,Y,Y,10,N,0,Y,N,0,Y,120,N,N,0,N,0,Y,N,0,Y,600,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,20,N,N,0,N,0,Y,WINDEX,N,0,Y,30,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ096140,221,NA,2000-11-09,NJ,2000-11-09,NJ396,1,225,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,N,0,N,0,N,0,N,0,N,0,N,0,Y,120,N,0,Y,45,Y,120,Y,30,Y,60,N,0,N,0,N,N,0,NA,N,0,N,0,Y,120,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,60,N,0,N,0,N,0,Y,10,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,N,N,0,N,0,Y,NA,Y,5,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
NJ004240,11,MOTHER,1999-10-16,NJ,1999-10-16,NJ404,2,10,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,60,N,0,N,0,N,0,N,0,N,0,N,0,Y,48,Y,15,Y,140,N,0,Y,40,N,0,N,0,N,N,0,NA,N,0,N,0,Y,240,N,0,Y,360,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,180,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,30,Y,30,N,0,N,0,Y,5,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,30,N,0,Y,N,0,Y,60,Y,N,0,Y,20,Y,NA,N,0,Y,40,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,Y
NJ009240,32,MOTHER,1999-01-13,NJ,1999-01-13,NJ409,2,35,N,N,N,N,N,NA,NA,0,N,N,N,N,N,N,Y,5,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,10,Y,40,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,N,N,0,N,0,Y,WINDEX,N,0,Y,5,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,120,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ010240,33,MOTHER,2000-03-07,NJ,2000-03-07,NJ410,2,36,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,5,N,0,N,0,N,0,N,0,N,0,Y,150,Y,10,Y,30,Y,90,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,150,Y,60,N,0,N,0,N,0,N,N,0,N,0,Y,Y,5,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,Y,N,0,Y,10,Y,N,0,Y,10,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
NJ013240,43,MOM,2000-01-20,NJ,2000-01-20,NJ413,2,45,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,30,Y,95,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,Y,40,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,Y
NJ021240,35,FATHER,2000-04-14,NJ,2000-04-14,NJ421,2,38,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,60,N,0,N,0,N,0,N,0,N,0,Y,240,N,0,Y,40,Y,240,N,0,N,0,N,0,N,0,N,N,0,NA,Y,480,N,0,Y,30,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,60,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,10,Y,N,0,Y,30,N,N,0,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,Y,N
NJ023240,183,NA,2000-03-31,NJ,2000-03-31,NJ423,2,187,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,N,0,N,0,N,0,N,0,Y,60,N,0,Y,2880,N,0,Y,75,Y,180,N,0,N,0,N,0,N,0,N,N,0,NA,N,0,N,0,Y,2400,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,"FANTASTIC; CLOROX; DISINFECTAN",Y,15,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,5,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ026240,70,NA,2000-05-18,NJ,2000-05-18,NJ426,2,73,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,30,N,0,Y,5,N,0,N,0,N,0,Y,2880,Y,60,Y,30,Y,100,N,0,Y,120,N,0,N,0,N,N,0,NA,Y,120,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,Y,15,Y,30,Y,30,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,30,N,0,Y,"CLOTHES DETERGENT",Y,2,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
NJ027240,74,NA,2000-08-17,NJ,2000-08-17,NJ427,2,77,N,N,N,N,N,NA,NA,0,N,N,N,N,Y,N,Y,30,N,0,N,0,N,0,N,0,N,0,Y,2880,N,0,Y,80,Y,320,Y,15,N,0,N,0,N,0,Y,A,840,"BR1; BR2",N,0,N,0,Y,900,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N,0,N,0,N,NA,0,N,0,Y,180,N,0,N,0,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,Y,15,N,0,Y,Y,45,N,0,N,NA,N,0,N,0,N,N,0,N,0,N,N,0,N,0,N,N,0,N,0,Y,N,0,Y,30,N,0,N,N,0,N,0,0,N,0,N,0,N,0,N,0,N,0,N,0,N,N
