,aqi_ozone
31260,safe
27016,safe
3234,safe
34990,safe
3135,safe
17869,safe
5913,unhealthy for sensitive groups
14995,safe
14574,safe
13280,safe
18025,safe
12268,safe
25305,safe
24357,unhealthy for sensitive groups
34889,safe
10630,safe
28165,safe
24452,safe
8727,safe
16626,safe
26960,safe
8294,safe
4403,safe
10317,safe
26000,safe
7101,unhealthy for sensitive groups
25957,safe
32389,unhealthy for sensitive groups
34397,safe
32501,safe
15453,safe
33468,safe
28879,safe
3783,unhealthy
4562,safe
22059,safe
4947,safe
7871,safe
17430,safe
767,safe
192,unhealthy for sensitive groups
14732,safe
23818,safe
6044,safe
18485,unhealthy for sensitive groups
21145,safe
14387,safe
6301,safe
24594,unhealthy for sensitive groups
22545,safe
5526,safe
12847,safe
33184,safe
17987,safe
453,safe
10511,safe
5470,safe
10602,safe
15990,safe
10940,safe
19369,safe
5771,safe
5796,unhealthy
20185,safe
28867,safe
9763,safe
10348,safe
15763,unhealthy for sensitive groups
4662,safe
9637,safe
15044,safe
13789,unhealthy
28041,safe
18678,safe
1759,safe
33246,safe
13581,safe
32459,safe
11327,safe
5033,unhealthy for sensitive groups
25018,safe
23463,safe
10678,safe
17874,safe
15095,safe
11158,safe
32373,safe
15448,safe
31994,safe
1889,safe
27078,safe
4205,safe
17720,safe
734,safe
20712,safe
33744,safe
27792,safe
12986,safe
1286,safe
22507,safe
34742,safe
12877,safe
31591,safe
2097,safe
10714,safe
4804,safe
27952,safe
10261,safe
21382,safe
33096,safe
19573,safe
32876,safe
8255,safe
11365,safe
14989,safe
6665,safe
455,safe
29424,safe
6971,safe
6043,safe
11477,safe
13819,safe
18501,safe
31134,safe
13957,safe
14760,safe
10323,safe
684,safe
22950,safe
28361,safe
34812,safe
32924,unhealthy for sensitive groups
13889,safe
17038,safe
31715,safe
32279,safe
27056,safe
23739,safe
386,safe
10836,unhealthy for sensitive groups
10944,safe
15979,safe
155,safe
12235,safe
12390,safe
31194,safe
16972,safe
10338,safe
21146,safe
9505,unhealthy for sensitive groups
24686,safe
9502,unhealthy for sensitive groups
30070,safe
4408,safe
11594,safe
33084,safe
27808,safe
23925,unhealthy for sensitive groups
22958,safe
10069,safe
14630,safe
18651,safe
31852,unhealthy for sensitive groups
3140,safe
2228,safe
30914,unhealthy for sensitive groups
11247,safe
5955,safe
379,unhealthy for sensitive groups
27712,safe
31210,safe
24939,safe
28858,safe
28693,safe
6578,safe
21328,safe
19567,safe
25550,safe
20707,safe
4949,safe
20679,safe
15216,safe
10713,safe
9055,safe
23262,safe
14322,safe
22826,safe
32332,safe
22916,safe
17007,safe
33964,unhealthy for sensitive groups
25702,safe
28130,unhealthy for sensitive groups
10513,safe
10329,safe
20042,safe
16014,safe
32800,safe
5206,safe
27652,safe
7099,safe
28548,safe
16673,safe
16825,safe
28429,safe
31354,safe
32153,safe
14849,safe
18759,safe
6880,unhealthy for sensitive groups
16950,safe
31119,safe
21759,unhealthy for sensitive groups
28474,safe
6120,safe
7660,safe
5946,safe
15328,safe
25385,safe
2486,safe
5665,safe
28094,unhealthy for sensitive groups
25292,safe
9464,safe
10592,safe
18936,safe
6157,safe
7384,safe
2707,safe
34816,safe
14894,safe
24586,safe
16910,safe
3502,safe
11053,safe
2697,safe
2161,unhealthy for sensitive groups
5825,unhealthy for sensitive groups
33888,safe
2083,safe
14486,safe
27086,safe
17100,safe
25696,unhealthy for sensitive groups
19251,safe
8964,safe
31706,safe
2291,safe
5679,safe
20791,safe
1299,safe
18241,safe
24823,safe
11705,safe
27278,safe
31472,safe
12817,safe
6875,unhealthy for sensitive groups
34136,safe
19906,safe
11441,unhealthy for sensitive groups
28410,safe
17284,safe
22824,safe
25166,safe
7027,safe
31279,safe
30910,safe
29469,safe
31669,unhealthy for sensitive groups
13315,unhealthy for sensitive groups
28591,unhealthy for sensitive groups
20446,safe
13898,safe
26443,safe
10245,safe
10792,safe
2594,unhealthy
14697,safe
28998,safe
20604,safe
31396,safe
3849,safe
12687,safe
25799,safe
24149,safe
22021,safe
27218,safe
8853,safe
26406,safe
26931,safe
27110,safe
31276,safe
32475,safe
26204,safe
24345,safe
8301,safe
34355,safe
17489,unhealthy for sensitive groups
25671,safe
20813,safe
6491,safe
6169,safe
23114,safe
25236,safe
24057,safe
28022,safe
11693,safe
13829,safe
14757,safe
22966,safe
16770,safe
31821,safe
18511,safe
32781,safe
4938,safe
18989,safe
30723,safe
8620,safe
27962,safe
22974,safe
10423,safe
24512,safe
32630,unhealthy for sensitive groups
24074,safe
11008,safe
31369,safe
19899,safe
16873,safe
31609,unhealthy for sensitive groups
9988,unhealthy for sensitive groups
5988,safe
32097,safe
18537,safe
18786,safe
22105,safe
19959,safe
10120,safe
19215,safe
28669,safe
10075,safe
16919,safe
15266,safe
24739,safe
32861,safe
20920,safe
6058,safe
8162,safe
28506,safe
28973,safe
21305,safe
18337,safe
26730,safe
22344,safe
11244,safe
16213,safe
3173,safe
12571,safe
12609,safe
19799,safe
18433,safe
23947,safe
20914,safe
31849,safe
6328,safe
11358,safe
6115,safe
880,safe
19167,safe
299,safe
29265,safe
31613,safe
29741,safe
34920,safe
34760,safe
6318,safe
10275,safe
7529,safe
464,safe
12565,safe
23525,safe
15214,safe
24033,safe
3037,safe
16700,safe
13722,safe
14917,safe
10149,safe
3888,safe
31983,unhealthy for sensitive groups
34605,safe
5295,unhealthy
26115,safe
25510,safe
14450,safe
29287,safe
27288,safe
5941,safe
32232,unhealthy for sensitive groups
3578,safe
18242,safe
2050,safe
18743,safe
7158,safe
15154,safe
12451,safe
23562,safe
3722,safe
14149,safe
862,safe
13382,safe
4000,safe
13181,unhealthy for sensitive groups
16689,safe
20464,safe
3737,safe
22215,safe
6714,safe
27040,safe
34716,safe
1562,safe
32045,safe
12377,safe
22350,safe
5880,safe
5393,safe
6530,safe
25606,safe
9518,safe
29121,safe
9390,safe
13482,safe
10379,safe
11965,unhealthy
59,safe
20471,safe
31241,safe
17944,safe
292,safe
22274,safe
32785,safe
7855,unhealthy for sensitive groups
34599,safe
14356,safe
27840,unhealthy for sensitive groups
23208,safe
7711,safe
13375,unhealthy for sensitive groups
3109,safe
14978,safe
32278,safe
33122,safe
28977,safe
9931,unhealthy for sensitive groups
9313,safe
27841,safe
25141,safe
17297,safe
6611,safe
28997,safe
32556,safe
3519,safe
27968,safe
16387,safe
13054,unhealthy
15535,safe
28919,safe
10814,safe
1473,unhealthy
7492,safe
26409,safe
9802,safe
27586,safe
11633,safe
16845,safe
27621,unhealthy for sensitive groups
12184,safe
26418,safe
11300,safe
31619,safe
16383,safe
2738,safe
1931,safe
484,safe
10752,safe
25023,safe
26864,safe
28027,safe
13086,safe
3454,safe
6707,safe
25378,unhealthy for sensitive groups
14365,safe
18883,safe
24985,safe
17605,safe
25913,safe
28999,safe
29806,unhealthy for sensitive groups
24614,safe
33083,safe
5448,safe
26974,safe
665,safe
4771,safe
2570,unhealthy for sensitive groups
3427,unhealthy for sensitive groups
1458,safe
7704,unhealthy
29695,safe
30972,safe
29726,safe
10540,safe
11073,unhealthy for sensitive groups
32037,safe
33019,safe
7751,safe
6970,safe
12465,safe
27142,safe
14660,safe
20149,unhealthy for sensitive groups
2944,safe
33047,safe
32892,safe
26499,safe
4684,unhealthy for sensitive groups
4345,safe
14980,safe
32034,unhealthy
28337,unhealthy for sensitive groups
28758,safe
34550,safe
29118,safe
10337,safe
34993,safe
20397,safe
20808,safe
10268,safe
27742,safe
22735,safe
28359,safe
9800,safe
4459,safe
31013,safe
2062,safe
1886,safe
26287,safe
14244,safe
2172,safe
14382,safe
25874,safe
28470,safe
14629,safe
22179,safe
21766,unhealthy for sensitive groups
33644,safe
33001,safe
14687,safe
8457,safe
20698,safe
22154,safe
15857,safe
8629,safe
8988,safe
24733,safe
13539,unhealthy for sensitive groups
13977,safe
29640,safe
11860,safe
11899,unhealthy
6811,safe
15367,safe
5831,safe
8494,safe
12318,safe
426,safe
28675,safe
2947,safe
5781,safe
626,safe
10777,safe
26878,safe
20401,safe
8693,safe
9522,safe
11858,safe
20567,safe
18583,safe
31696,safe
7694,unhealthy
27993,safe
29046,safe
18460,safe
21405,safe
29949,safe
10901,safe
32337,safe
11216,unhealthy for sensitive groups
2800,safe
8299,safe
1848,safe
32025,unhealthy
26261,safe
17127,safe
21699,safe
9583,safe
26212,safe
15728,safe
34413,safe
18061,safe
425,unhealthy for sensitive groups
5056,unhealthy for sensitive groups
19115,safe
33716,safe
23085,safe
6465,safe
4957,safe
16990,safe
3687,safe
28481,safe
34074,safe
27381,safe
19937,safe
17557,safe
27226,safe
13982,unhealthy for sensitive groups
7863,unhealthy for sensitive groups
10037,unhealthy for sensitive groups
16320,safe
7553,safe
20772,safe
11886,unhealthy
19701,safe
29758,safe
16046,safe
2821,safe
9266,safe
26031,safe
18142,safe
6469,safe
3423,safe
9776,safe
34891,safe
21722,safe
34648,safe
29910,safe
15978,safe
31262,safe
26556,safe
21599,unhealthy for sensitive groups
8829,safe
136,safe
34919,safe
4353,safe
489,safe
18046,safe
12154,unhealthy for sensitive groups
20829,safe
28660,safe
3483,unhealthy for sensitive groups
20573,safe
17870,safe
20399,safe
9909,safe
12000,unhealthy
4981,unhealthy for sensitive groups
9280,safe
23940,safe
14240,safe
14127,unhealthy for sensitive groups
19575,safe
16973,safe
14560,safe
11702,safe
3711,safe
31839,safe
942,safe
8907,safe
30117,safe
10343,safe
405,safe
4005,safe
23070,safe
33046,safe
121,unhealthy for sensitive groups
32832,safe
168,safe
29989,unhealthy for sensitive groups
33432,unhealthy for sensitive groups
3574,safe
24119,safe
9378,safe
28570,safe
10237,safe
21200,safe
22374,safe
33281,safe
29461,safe
18383,safe
34239,safe
28914,safe
731,safe
20321,unhealthy
22236,safe
26248,safe
9375,safe
15881,safe
14114,unhealthy for sensitive groups
30837,safe
17669,safe
3648,safe
21188,safe
13623,safe
15170,safe
12943,safe
18365,safe
24085,safe
17243,safe
20716,safe
8878,unhealthy for sensitive groups
16334,safe
28254,safe
28230,safe
6981,safe
10654,safe
34786,safe
412,safe
28476,safe
16460,safe
11396,unhealthy for sensitive groups
20522,safe
15985,unhealthy for sensitive groups
8858,safe
14012,safe
29395,safe
21432,safe
15281,safe
9006,safe
28679,safe
5886,safe
3825,safe
6449,safe
31199,unhealthy
26695,safe
14581,safe
6104,safe
24240,safe
17837,safe
5715,safe
4997,safe
1883,unhealthy for sensitive groups
10741,safe
441,unhealthy for sensitive groups
1712,unhealthy for sensitive groups
9398,safe
4901,safe
29463,safe
12647,safe
34623,safe
2805,unhealthy for sensitive groups
20350,safe
26927,safe
2476,safe
26941,safe
27979,safe
31458,unhealthy for sensitive groups
29157,safe
15365,unhealthy for sensitive groups
12425,safe
22768,safe
16940,safe
2806,unhealthy for sensitive groups
24567,safe
33625,safe
9382,safe
28730,safe
26486,safe
24455,safe
8662,safe
19495,safe
18790,safe
20442,unhealthy for sensitive groups
21129,safe
19319,safe
21964,safe
34363,safe
381,unhealthy for sensitive groups
29174,safe
26949,safe
32196,unhealthy
28950,safe
6938,safe
25345,safe
30897,safe
21016,safe
7153,unhealthy for sensitive groups
11688,safe
23865,unhealthy for sensitive groups
32318,safe
14701,safe
27866,safe
33898,safe
21033,safe
29181,safe
3555,safe
20010,safe
21451,safe
17172,safe
11560,safe
23995,safe
10593,safe
22171,safe
3461,safe
21053,safe
4820,safe
14258,safe
3223,safe
31485,safe
12498,safe
11704,safe
31970,safe
5287,unhealthy for sensitive groups
2084,safe
750,safe
27906,safe
9645,safe
11292,safe
23915,unhealthy
16172,safe
17833,safe
33523,safe
2330,safe
33899,safe
8529,safe
3279,safe
3149,unhealthy
11917,safe
20842,safe
2958,safe
18535,safe
8096,safe
15060,unhealthy for sensitive groups
3915,safe
2450,safe
2650,safe
25287,safe
17827,safe
30796,unhealthy for sensitive groups
8898,safe
18393,safe
27664,safe
11988,safe
16844,safe
13516,safe
27766,safe
17065,safe
26251,safe
23642,safe
2509,safe
29786,safe
34429,safe
9576,safe
29225,safe
26403,safe
23318,safe
12667,safe
10907,safe
24751,safe
19804,safe
5281,safe
7935,safe
28787,safe
20618,safe
24681,safe
26705,safe
32322,safe
15757,safe
4183,safe
12947,safe
33514,safe
24585,safe
775,safe
23500,safe
27702,safe
26473,safe
5504,safe
27560,safe
227,unhealthy
31569,safe
34996,safe
2859,safe
17068,safe
14210,unhealthy for sensitive groups
6893,unhealthy for sensitive groups
19082,safe
34060,safe
1362,safe
22349,safe
17885,safe
20521,unhealthy
10869,safe
11111,unhealthy for sensitive groups
6667,safe
35003,safe
22817,safe
910,safe
8378,safe
31314,safe
24591,safe
6054,safe
26611,safe
10572,safe
8093,safe
2302,safe
18623,safe
768,safe
27462,safe
12684,safe
14208,unhealthy for sensitive groups
23059,safe
5462,unhealthy for sensitive groups
15799,safe
30927,unhealthy for sensitive groups
2757,safe
33792,safe
509,safe
8200,safe
26555,safe
19865,safe
16918,safe
23323,safe
10341,safe
20375,safe
13590,safe
22909,safe
20575,unhealthy for sensitive groups
1644,safe
23205,safe
33942,safe
14280,safe
34832,safe
8476,safe
34151,safe
4718,safe
9457,safe
6523,safe
28863,safe
33325,safe
27658,safe
13288,safe
7634,unhealthy for sensitive groups
15697,safe
31995,safe
23997,unhealthy for sensitive groups
24862,safe
35023,safe
25768,unhealthy
3095,safe
25322,safe
26650,safe
29978,safe
19434,safe
22700,safe
33723,safe
16606,safe
13883,safe
22622,safe
28689,safe
17397,safe
13666,safe
13576,safe
16102,safe
18539,safe
31763,safe
16826,safe
23692,safe
27520,safe
2306,safe
27931,unhealthy for sensitive groups
32119,safe
23814,unhealthy for sensitive groups
15949,safe
5215,safe
1297,safe
17405,safe
23322,safe
15836,safe
10849,safe
16057,safe
6108,safe
3835,unhealthy for sensitive groups
27230,safe
16316,safe
28776,safe
11331,safe
22781,safe
24412,unhealthy for sensitive groups
18922,safe
19788,safe
18225,safe
33866,safe
7774,safe
21928,safe
7740,safe
11027,safe
13278,safe
24682,safe
10718,safe
1294,safe
16500,safe
33425,safe
34937,safe
19996,safe
6954,safe
5147,safe
26339,safe
24214,safe
816,safe
22917,safe
5915,safe
31332,safe
29754,safe
22268,safe
31880,safe
6245,safe
16002,safe
2264,safe
34155,safe
29080,safe
32694,safe
14714,safe
9784,safe
19171,safe
33021,safe
5100,safe
22120,safe
14237,safe
13706,safe
21575,unhealthy for sensitive groups
7361,safe
24968,safe
24281,safe
2167,unhealthy
14882,safe
7610,safe
29115,safe
21448,safe
15673,safe
34747,safe
13463,safe
5600,safe
15300,safe
19324,safe
13615,safe
33262,safe
12579,safe
33132,safe
24566,safe
25735,safe
7747,safe
21827,safe
1805,safe
22087,safe
4882,safe
9574,safe
12159,safe
22485,safe
20927,safe
2376,safe
30145,safe
13673,safe
24036,safe
19654,safe
34796,safe
1285,safe
29004,safe
14685,safe
4879,safe
25954,safe
13037,unhealthy
3103,safe
10302,safe
7916,safe
5605,safe
16315,safe
27813,safe
21773,unhealthy for sensitive groups
14557,safe
27521,safe
29420,safe
29012,safe
19368,safe
25707,unhealthy for sensitive groups
23393,safe
14110,unhealthy for sensitive groups
25084,safe
13675,safe
20123,safe
5650,safe
23190,safe
18049,safe
2781,safe
15499,safe
25822,safe
8222,safe
4523,safe
22310,safe
9094,unhealthy for sensitive groups
7360,safe
9911,safe
27944,safe
14200,safe
14494,safe
33656,safe
34634,safe
26850,safe
16708,safe
28316,safe
19277,safe
2429,unhealthy
20747,safe
11379,safe
20333,safe
31854,safe
6895,unhealthy for sensitive groups
18221,safe
24906,safe
2054,safe
3834,safe
13059,safe
25145,safe
14249,safe
33485,safe
5477,safe
18088,safe
9541,safe
31740,safe
34047,safe
16824,safe
21595,safe
10785,safe
33467,safe
5729,safe
3979,safe
16652,safe
14036,safe
6422,safe
28091,very unhealthy
29954,safe
7563,safe
25677,safe
4451,safe
2513,safe
25534,safe
11337,safe
29615,safe
23456,safe
19510,safe
6666,safe
22142,safe
9028,safe
11463,safe
20062,safe
22455,safe
11804,safe
5162,safe
13255,safe
2313,safe
23091,safe
26424,safe
34166,safe
4362,safe
5008,unhealthy for sensitive groups
32697,safe
