,aqi_ozone
1069533,safe
990913,safe
838895,safe
166129,safe
964006,safe
616214,safe
18909,safe
1111950,safe
15264,safe
797304,safe
876114,safe
504173,unhealthy for sensitive groups
291240,safe
1095010,safe
956905,safe
255011,safe
353450,unhealthy for sensitive groups
343163,safe
624048,safe
161155,unhealthy for sensitive groups
23292,safe
421097,safe
690197,safe
965569,safe
1026587,unhealthy for sensitive groups
1065529,safe
411029,safe
1132818,safe
1175079,safe
99062,safe
442372,unhealthy
189766,safe
1149284,safe
915673,safe
908291,safe
434130,safe
699406,safe
197537,safe
345251,safe
249196,safe
933131,safe
858644,unhealthy for sensitive groups
155108,safe
1012555,safe
248142,safe
276212,safe
348271,safe
909837,safe
1114915,unhealthy for sensitive groups
1132114,safe
578551,safe
989865,safe
10152,safe
252122,safe
1005601,unhealthy for sensitive groups
1124312,safe
517114,safe
658426,safe
882408,safe
308879,safe
1001047,safe
270201,safe
73831,safe
491643,safe
914115,safe
1058649,safe
1069692,unhealthy for sensitive groups
1205660,safe
231391,safe
897465,safe
532625,safe
607391,safe
12789,safe
210717,safe
1194782,safe
168920,safe
696885,safe
877657,safe
521552,safe
6318,safe
239052,safe
809772,safe
833195,safe
963064,safe
672458,safe
721427,safe
414776,safe
919305,safe
309410,unhealthy for sensitive groups
214498,safe
558905,safe
721574,unhealthy for sensitive groups
352974,safe
863956,unhealthy for sensitive groups
727198,safe
409792,safe
922326,safe
515912,safe
906370,safe
668970,safe
35307,safe
1188007,safe
849665,safe
174074,safe
169686,safe
124229,unhealthy for sensitive groups
267771,safe
1048868,safe
636612,safe
407829,safe
146770,safe
1114329,safe
53619,safe
874346,unhealthy for sensitive groups
1186307,unhealthy for sensitive groups
191750,safe
623823,safe
263812,safe
458512,safe
34614,safe
347118,very unhealthy
776248,safe
873178,safe
490683,safe
1164738,safe
603270,safe
907786,safe
428585,safe
580601,safe
466595,safe
602993,safe
599423,unhealthy
1075251,safe
43799,safe
576968,unhealthy for sensitive groups
527005,unhealthy for sensitive groups
667732,safe
345878,safe
458713,safe
781009,safe
795997,safe
919812,safe
1188945,unhealthy for sensitive groups
732066,safe
833804,safe
823179,safe
29754,safe
492061,safe
828830,safe
574529,safe
949388,unhealthy for sensitive groups
617631,safe
77940,safe
18711,safe
143671,unhealthy for sensitive groups
959552,safe
590364,safe
768402,safe
896285,safe
228719,safe
827487,safe
1109714,safe
1147450,safe
493293,safe
1055544,safe
261555,safe
499181,safe
1111959,safe
980044,safe
719758,safe
13266,safe
711594,safe
911731,safe
178322,safe
5922,safe
636636,safe
31860,safe
146979,safe
308431,safe
388591,safe
558623,safe
257955,safe
158178,safe
561111,safe
703145,safe
17145,unhealthy
1080868,safe
1086903,safe
674406,safe
591651,safe
897823,safe
713024,safe
488404,safe
20664,safe
710397,safe
340925,safe
907987,safe
781217,safe
25434,unhealthy for sensitive groups
959075,safe
819303,safe
1075754,safe
297059,safe
46786,safe
1206648,unhealthy for sensitive groups
533785,safe
729388,safe
1056897,safe
419914,safe
1006146,unhealthy for sensitive groups
92236,safe
496256,safe
451403,unhealthy for sensitive groups
180314,safe
887495,safe
188081,safe
246050,safe
24912,unhealthy for sensitive groups
291106,safe
891651,safe
23067,safe
1028103,safe
288059,safe
801204,safe
694188,safe
1028560,safe
877148,unhealthy
668712,safe
1021313,safe
1206211,safe
874628,unhealthy for sensitive groups
47882,safe
865266,safe
448356,safe
1150193,safe
114090,safe
27846,safe
461831,safe
515993,safe
1008651,safe
519622,safe
980568,safe
1097992,safe
729685,safe
432881,safe
465414,safe
1060567,safe
49708,safe
8406,safe
1151504,safe
36561,safe
75625,safe
1195854,safe
1147123,unhealthy for sensitive groups
170739,unhealthy for sensitive groups
929948,safe
340278,safe
549,safe
56916,safe
167511,safe
289395,safe
716923,safe
495854,safe
9279,safe
817828,safe
436925,unhealthy for sensitive groups
1188308,safe
342974,safe
907928,safe
308422,safe
1160734,safe
167495,safe
35208,safe
1134900,safe
906294,safe
586138,safe
811372,safe
81058,safe
126304,safe
774268,safe
920340,unhealthy for sensitive groups
802618,safe
1143322,safe
416456,safe
1104152,safe
53757,unhealthy for sensitive groups
226157,safe
90443,unhealthy for sensitive groups
457680,safe
191507,safe
756364,safe
915684,safe
770882,safe
861167,safe
610273,safe
377952,unhealthy for sensitive groups
766900,safe
934396,safe
552460,safe
819103,safe
317566,unhealthy for sensitive groups
907042,safe
529430,safe
868810,safe
1016698,unhealthy for sensitive groups
62686,safe
1066400,safe
883580,safe
868606,safe
368494,safe
940090,safe
583987,safe
570127,safe
863089,safe
473770,safe
51815,safe
1170778,safe
559481,safe
323787,safe
1080931,safe
203547,safe
1114660,safe
1120233,unhealthy
359481,safe
413919,safe
486183,safe
961661,safe
881612,safe
522026,safe
1092158,safe
50808,safe
1181541,safe
453725,safe
1079507,safe
465816,safe
22482,safe
863098,safe
716542,safe
777246,unhealthy for sensitive groups
353827,safe
320565,safe
263816,safe
696101,safe
1013527,safe
526829,safe
660055,safe
42517,safe
211750,unhealthy for sensitive groups
694968,safe
788869,safe
354541,safe
183779,safe
304316,unhealthy
329762,safe
997363,unhealthy for sensitive groups
684063,safe
1001951,safe
956176,safe
720116,safe
925010,unhealthy for sensitive groups
726944,safe
909117,safe
944216,safe
555856,safe
723286,safe
1077430,safe
147815,unhealthy for sensitive groups
97746,safe
912102,safe
1014487,safe
36786,safe
24750,safe
185003,safe
751310,safe
292839,safe
419412,unhealthy for sensitive groups
28206,safe
1182990,safe
228048,unhealthy
1113722,safe
983533,safe
280317,safe
923800,safe
1073936,unhealthy for sensitive groups
883012,unhealthy for sensitive groups
429747,safe
998528,safe
998163,safe
912401,safe
764137,safe
131979,safe
781542,safe
570437,safe
1204248,safe
878784,safe
510092,safe
698500,safe
467272,safe
525809,safe
729742,safe
549887,safe
50028,safe
795785,safe
168707,safe
934266,safe
777662,safe
1101300,safe
1199832,safe
298088,safe
1086635,safe
912915,safe
5769,safe
1099830,unhealthy for sensitive groups
834191,safe
884495,safe
355979,safe
905032,safe
810351,safe
469674,safe
648471,safe
984994,safe
71932,safe
772143,safe
664847,safe
688930,safe
1139461,safe
1073476,safe
843237,safe
908147,safe
91486,safe
675243,safe
65353,unhealthy for sensitive groups
1027860,safe
67440,unhealthy for sensitive groups
1051000,unhealthy for sensitive groups
1104286,safe
843053,safe
445538,safe
235491,safe
539578,unhealthy for sensitive groups
1026386,safe
403066,safe
1008140,safe
55578,safe
873824,safe
85335,safe
312883,safe
273755,safe
669366,safe
541734,safe
202423,unhealthy for sensitive groups
907421,safe
1142283,safe
1139604,unhealthy
345403,safe
961296,safe
769854,safe
1052495,safe
732837,safe
796659,safe
354441,safe
860608,safe
869720,safe
92888,safe
453867,unhealthy for sensitive groups
1126456,unhealthy for sensitive groups
130502,safe
297828,safe
925944,safe
556206,safe
352831,safe
510928,safe
54927,safe
82458,safe
911329,unhealthy for sensitive groups
197696,safe
1182781,safe
1136655,safe
535866,safe
19395,safe
1122574,safe
982732,safe
1055276,safe
405,safe
1108005,safe
997958,unhealthy for sensitive groups
121428,safe
625625,safe
794598,safe
323636,safe
483269,safe
59730,safe
64672,unhealthy for sensitive groups
919741,safe
727856,safe
658017,safe
1075645,safe
511252,safe
455635,safe
183194,safe
231934,safe
110189,safe
462584,safe
833395,safe
103875,safe
623173,safe
264115,safe
93509,safe
1008345,safe
779033,safe
53648,safe
382264,safe
121498,safe
225374,safe
324796,safe
1099370,unhealthy for sensitive groups
1193362,safe
372227,safe
867664,safe
929957,safe
1117803,safe
1171775,safe
291072,safe
525391,safe
957738,safe
434884,safe
292380,safe
991072,safe
907362,safe
899195,safe
448912,safe
298468,safe
759765,safe
708340,safe
233916,safe
694351,safe
989492,safe
1192047,safe
472877,safe
899611,safe
17838,safe
297377,safe
772462,safe
147188,safe
539140,unhealthy for sensitive groups
21294,safe
42997,safe
702104,safe
669512,safe
1103574,safe
958098,safe
81296,unhealthy
1101208,safe
1141442,safe
1149954,safe
809797,safe
535482,safe
914277,safe
104899,safe
367068,safe
555663,safe
904845,safe
964312,safe
1071486,safe
387845,safe
508748,safe
491434,safe
80026,safe
1121071,unhealthy for sensitive groups
918962,safe
880883,safe
526971,unhealthy for sensitive groups
758973,safe
372967,safe
591997,safe
47702,safe
924269,safe
749951,safe
1056164,safe
393747,safe
571789,safe
488485,safe
1108742,safe
757051,safe
417221,safe
1059444,safe
576783,unhealthy for sensitive groups
584804,safe
797124,safe
1048357,safe
1204767,safe
235659,safe
1202362,safe
1112319,safe
101963,safe
343589,safe
1082404,safe
450972,safe
413505,safe
1034721,safe
1139394,safe
1149016,safe
178761,safe
318403,safe
410607,safe
602956,safe
949246,safe
276567,unhealthy for sensitive groups
818478,safe
1168793,unhealthy for sensitive groups
1053969,safe
933692,safe
1103507,safe
40811,safe
532289,safe
669549,safe
994159,safe
226170,safe
370681,safe
508786,safe
38183,safe
1011450,safe
138887,safe
204094,unhealthy for sensitive groups
562089,safe
515410,safe
299234,safe
240569,safe
561315,safe
440574,safe
35298,safe
928202,safe
7893,safe
1012714,safe
499240,safe
215385,safe
193549,safe
544391,safe
99888,safe
693813,safe
534144,safe
1099269,safe
848003,safe
39570,safe
271239,safe
797341,safe
241880,safe
58086,safe
695776,safe
380861,safe
775835,unhealthy for sensitive groups
1171109,safe
659851,safe
635803,safe
429432,safe
844798,safe
79764,safe
119731,safe
396114,safe
152961,safe
1203949,safe
254175,safe
912264,safe
998025,safe
804942,safe
67694,safe
1080198,safe
1158188,safe
177655,safe
39486,safe
588067,safe
1088042,safe
358194,unhealthy for sensitive groups
364231,safe
1155906,safe
664532,safe
259185,safe
778600,safe
1020384,unhealthy for sensitive groups
265515,safe
821779,safe
644980,safe
167862,safe
572516,safe
542025,safe
1183836,unhealthy for sensitive groups
724848,safe
336941,safe
286583,unhealthy for sensitive groups
1106434,safe
1204770,safe
119860,safe
155731,safe
554709,safe
83319,safe
1017703,unhealthy for sensitive groups
640185,safe
31653,safe
36915,safe
727268,safe
439967,safe
998557,safe
360868,safe
531749,safe
795580,safe
320390,safe
446784,unhealthy for sensitive groups
1203809,safe
645384,unhealthy for sensitive groups
1044997,safe
392942,safe
628982,safe
68514,safe
996307,safe
209815,unhealthy for sensitive groups
1095839,unhealthy for sensitive groups
797255,safe
845338,safe
506278,unhealthy for sensitive groups
1094432,safe
720488,safe
300295,safe
222319,safe
1145327,safe
3411,unhealthy for sensitive groups
617546,safe
3024,safe
735178,safe
841287,safe
605593,safe
353622,safe
1200779,safe
920248,safe
1172885,safe
1130322,safe
555905,safe
570302,safe
161096,safe
1005409,safe
1204015,safe
1081802,safe
1116748,safe
1100806,safe
253097,safe
1102389,safe
551509,safe
915686,safe
1042021,safe
246059,safe
1124555,safe
1204253,safe
1084486,safe
1192382,safe
1005970,safe
795973,safe
735345,safe
1203864,safe
22572,safe
4536,safe
17865,safe
1089047,safe
199837,unhealthy for sensitive groups
125685,safe
41438,safe
839099,safe
1039374,safe
920109,unhealthy for sensitive groups
202640,safe
1098536,unhealthy for sensitive groups
966796,safe
1110811,safe
563954,safe
17604,safe
251884,safe
1005217,safe
510583,safe
588596,safe
52635,safe
611624,safe
567441,safe
1118909,safe
1112821,safe
396860,safe
738613,unhealthy
1192826,safe
196743,safe
237655,unhealthy for sensitive groups
400803,safe
925035,unhealthy for sensitive groups
105727,safe
89222,safe
911143,safe
289313,safe
279239,unhealthy for sensitive groups
505604,safe
913944,safe
877857,safe
362286,safe
693396,safe
613389,safe
309607,very unhealthy
1165437,safe
937540,safe
906592,safe
847023,safe
1038968,safe
388497,safe
17298,safe
572402,safe
1160676,safe
367658,safe
296754,safe
594774,safe
1150394,safe
607443,safe
441118,safe
395174,safe
1002919,very unhealthy
1197923,safe
929588,safe
521472,safe
734197,safe
211135,safe
1109906,safe
474916,safe
1201922,safe
163358,safe
1202554,safe
775852,unhealthy for sensitive groups
1160504,safe
230521,safe
192299,safe
629120,safe
913378,safe
24345,safe
399967,safe
777184,unhealthy for sensitive groups
1105907,safe
590630,safe
80662,safe
494138,safe
534603,safe
175466,safe
35010,unhealthy for sensitive groups
1199200,safe
545233,safe
141408,safe
976706,safe
580592,safe
65529,safe
903922,safe
332917,safe
683803,safe
733442,safe
90669,unhealthy
213204,safe
994624,safe
825038,safe
696705,safe
86126,safe
408227,safe
106530,safe
1143347,safe
1015228,safe
397408,safe
987134,safe
896807,safe
411255,safe
148057,safe
904572,safe
958508,safe
537714,safe
72975,safe
513353,safe
1025239,safe
1092464,safe
803182,unhealthy for sensitive groups
497739,safe
527701,safe
612025,safe
246522,safe
318996,safe
736705,safe
663356,safe
351198,safe
32814,safe
1145637,safe
904485,safe
41713,safe
111021,safe
302055,safe
956540,safe
671720,safe
782384,unhealthy for sensitive groups
346829,unhealthy for sensitive groups
126768,safe
1182450,safe
1092983,unhealthy for sensitive groups
757177,safe
1086677,safe
544970,safe
571606,safe
90698,unhealthy for sensitive groups
666140,safe
77522,safe
967722,safe
639637,safe
870120,safe
808518,safe
672789,safe
1084419,safe
264439,safe
1146265,safe
907719,safe
151381,safe
236827,unhealthy for sensitive groups
128561,safe
476798,safe
129221,safe
130666,safe
609857,safe
41315,safe
1159830,safe
787167,unhealthy for sensitive groups
528328,safe
2376,safe
12951,safe
170465,safe
1094805,safe
295399,safe
20835,safe
1093662,safe
808918,safe
1142652,safe
409461,safe
551660,safe
