Report: TAMIS002 - Raw Data Report (JMP) for 01/01/2008 - 09/01/2020
User: dr.anne.warren@gmail.com, Run Date: 09/11/2020 12:20:47

"?" represents a missing value.
"SOC" stands for Sampler Occurrence Code.  It distinguishes between different samplers of the same type at a site at the same time. This is a user defined code that once assigned should not be changed.
"AQS Code" is a unique code for the site.  It is a combination of the state FIPS code, county FIPS code and the site EPA code.

For more information about terminology and column definitions visit https://www17.tceq.texas.gov/tamis/index.cfm?fuseaction=report.terms&rt=1802
For questions about AMCVs visit http://www.tceq.texas.gov/toxicology/AirToxics.html/#list

State	Region	County	City	AQS Code	Site Name	Latitude	Longitude	Year	Month	Day	Date	Start Hour	Start Minute	Start Time	Duration	Sampler Type	SOC	Aluminum Pm10 Stp (ug/m3 (25 C)) <82101>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Antimony Pm10 Stp (ug/m3 (25 C)) <82102>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Arsenic Pm10 Stp (ug/m3 (25 C)) <82103>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Barium Pm10 Stp (ug/m3 (25 C)) <82107>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Beryllium Pm10 Stp (ug/m3 (25 C)) <82105>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Cadmium Pm10 Stp (ug/m3 (25 C)) <82110>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Calcium Pm10 Stp (ug/m3 (25 C)) <82111>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Chromium Pm10 Stp (ug/m3 (25 C)) <82112>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Cobalt Pm10 Stp (ug/m3 (25 C)) <82113>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Copper Pm10 Stp (ug/m3 (25 C)) <82114>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Iron Pm10 Stp (ug/m3 (25 C)) <82126>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Lead Pm10 Stp (ug/m3 (25 C)) <82128>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Magnesium Pm10 Stp (ug/m3 (25 C)) <82140>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Manganese Pm10 Stp (ug/m3 (25 C)) <82132>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Molybdenum Pm10 Stp (ug/m3 (25 C)) <82134>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Nickel Pm10 Stp (ug/m3 (25 C)) <82136>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Pm10 - Lc (ug/m3 (LC)) <85101>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Pm10 Total 0-10um Stp (ug/m3 (25 C)) <81102>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Potassium Pm10 Stp (ug/m3 (25 C)) <82180>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Selenium Pm10 Stp (ug/m3 (25 C)) <82154>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Silver Pm10 Stp (ug/m3 (25 C)) <82166>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Sodium Pm10 Stp (ug/m3 (25 C)) <82184>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Thallium Pm10 Stp (ug/m3 (25 C)) <82173>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Tin Pm10 Stp (ug/m3 (25 C)) <82160>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Vanadium Pm10 Stp (ug/m3 (25 C)) <82164>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals	Zinc Pm10 Stp (ug/m3 (25 C)) <82167>	TCEQ MRL	TCEQ MDL	AQS MDL	Quals
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	03	25	20150325	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					17			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	03	25	20150325	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	03	28	20150328	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					79			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	03	28	20150328	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.785			.014	EPA-CB	.0046			.017	EPA-SQ, EPA-CB	.00265			.022	EPA-MD, EPA-CB	.0846			.02	EPA-CB	.00007			.0006	EPA-MD, EPA-CB	.00006			.001	EPA-MD, EPA-CB	14.6			.276	EPA-CB	.00606			.002	EPA-CB	.00038			.004	EPA-MD, EPA-CB	.0215			.001	EPA-CB	1.41			.01	EPA-CB	.0132			.01	EPA-CB	.422			.028	EPA-CB	.0492			.001	EPA-CB	.00165			.002	EPA-SQ, EPA-CB	.00334			.004	EPA-CB	?					?					.19			.205	EPA-CB	.00387			.017	EPA-MD, EPA-CB	0			.01	EPA-ND, EPA-CB	.366			1.769	EPA-SQ, EPA-CB	.00008			.028	EPA-MD, EPA-CB	.0012			.011	EPA-MD, EPA-CB	.00358			.001	EPA-CB	.0582			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	03	31	20150331	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					98			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	03	31	20150331	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					90			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	03	31	20150331	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	1			.014	EPA-CB	.0017			.017	EPA-SQ, EPA-CB	.00206			.022	EPA-MD, EPA-CB	.0676			.02	EPA-CB	.00008			.0006	EPA-MD, EPA-CB	.0001			.001	EPA-MD, EPA-CB	19.1			.276	EPA-CB	.00871			.002	EPA-CB	.00057			.004	EPA-MD, EPA-CB	.0527			.001	EPA-CB	2.05			.01	EPA-CB	.0187			.01	EPA-CB	.737			.028	EPA-CB	.0672			.001	EPA-CB	.00349			.002	EPA-CB	.00757			.004	EPA-CB	?					?					.292			.205	EPA-CB	.00236			.017	EPA-MD, EPA-CB	0			.01	EPA-ND, EPA-CB	2.17			1.769	EPA-CB	0			.028	EPA-ND, EPA-CB	.00269			.011	EPA-CB	.00424			.001	EPA-CB	.0858			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	03	31	20150331	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					16			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	03	31	20150331	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	03	31	20150331	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					25			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	03	20150403	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					60			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	03	20150403	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.574			.014	EPA-CB	.00162			.017	EPA-MD, EPA-CB	.00241			.022	EPA-SQ, EPA-CB	.0442			.02	EPA-SQ, EPA-CB	.00005			.0006	EPA-SQ, EPA-CB	0			.001	EPA-ND, EPA-CB	9.78			.276	EPA-CB	.00346			.002	EPA-SQ, EPA-CB	.00015			.004	EPA-MD, EPA-CB	.0661			.001	EPA-CB	1.14			.01	EPA-CB	.00931			.01	EPA-CB	.577			.028	EPA-CB	.034			.001	EPA-CB	.00105			.002	EPA-SQ, EPA-CB	.00286			.004	EPA-CB	?					?					.308			.205	EPA-CB	.00362			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	2.75			1.769	EPA-CB	.0005			.028	EPA-MD, EPA-CB	.00082			.011	EPA-MD, EPA-CB	.00362			.001	EPA-CB	.0461			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	06	20150406	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					65			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	06	20150406	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					59			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	06	20150406	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.489			.014	EPA-CB	.00114			.017	EPA-MD, EPA-CB	.00223			.022	EPA-SQ, EPA-CB	.0376			.02	EPA-SQ, EPA-CB	.00005			.0006	EPA-SQ, EPA-CB	0			.001	EPA-ND, EPA-CB	9.9			.276	EPA-CB	.00342			.002	EPA-SQ, EPA-CB	.00026			.004	EPA-MD, EPA-CB	.0193			.001	EPA-CB	1.09			.01	EPA-CB	.0045			.01	EPA-CB	.441			.028	EPA-CB	.0348			.001	EPA-CB	.00189			.002	EPA-SQ, EPA-CB	.00235			.004	EPA-CB	?					?					.219			.205	EPA-CB	.00171			.017	EPA-MD, EPA-CB	0			.01	EPA-ND, EPA-CB	2.04			1.769	EPA-CB	.00178			.028	EPA-SQ, EPA-CB	.00276			.011	EPA-CB	.00327			.001	EPA-CB	.0377			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	04	06	20150406	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					16			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	04	06	20150406	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					19			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	04	06	20150406	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	04	06	20150406	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	09	20150409	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					114			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	09	20150409	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	1.15			.014	EPA-CB	.00124			.017	EPA-MD, EPA-CB	.00237			.022	EPA-SQ, EPA-CB	.0624			.02	EPA-CB	.00012			.0006	EPA-SQ, EPA-CB	0			.001	EPA-ND, EPA-CB	23.8			.276	EPA-CB	.00587			.002	EPA-CB	.00059			.004	EPA-SQ, EPA-CB	.0511			.001	EPA-CB	2.27			.01	EPA-CB	.0119			.01	EPA-CB	.893			.028	EPA-CB	.068			.001	EPA-CB	.00149			.002	EPA-SQ, EPA-CB	.00417			.004	EPA-CB	?					?					.357			.205	EPA-CB	.00369			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	2.94			1.769	EPA-CB	.00184			.028	EPA-SQ, EPA-CB	.00157			.011	EPA-MD, EPA-CB	.0057			.001	EPA-CB	.06			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	12	20150412	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					15			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	12	20150412	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					14			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	12	20150412	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.0769			.014	EPA-CB	.00015			.017	EPA-MD, EPA-CB	.00265			.022	EPA-SQ, EPA-CB	.00666			.02	EPA-SQ, EPA-CB	.00001			.0006	EPA-MD, EPA-CB	.00001			.001	EPA-MD, EPA-CB	1.08			.276	EPA-CB	.00079			.002	EPA-SQ, EPA-CB	.00027			.004	EPA-MD, EPA-CB	.103			.001	EPA-CB	.212			.01	EPA-SQ, EPA-CB	.00192			.01	EPA-MD, EPA-CB	.111			.028	EPA-CB	.00555			.001	EPA-CB	.00104			.002	EPA-SQ, EPA-CB	.00135			.004	EPA-SQ, EPA-CB	?					?					.104			.205	EPA-SQ, EPA-CB	.00272			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	.755			1.769	EPA-SQ, EPA-CB	.00003			.028	EPA-MD, EPA-CB	.00043			.011	EPA-MD, EPA-CB	.00277			.001	EPA-CB	.0174			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	04	12	20150412	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					8			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	04	12	20150412	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					10			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	04	12	20150412	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					15			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	04	12	20150412	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					11			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	15	20150415	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					32			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	15	20150415	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.173			.014	EPA-CB	.00109			.017	EPA-MD, EPA-CB	.00125			.022	EPA-MD, EPA-CB	.0203			.02	EPA-SQ, EPA-CB	.00003			.0006	EPA-SQ, EPA-CB	.00003			.001	EPA-MD, EPA-CB	3.33			.276	EPA-CB	.00142			.002	EPA-SQ, EPA-CB	.0002			.004	EPA-MD, EPA-CB	.0258			.001	EPA-CB	.496			.01	EPA-CB	.00404			.01	EPA-CB	.0976			.028	EPA-CB	.015			.001	EPA-CB	.0012			.002	EPA-SQ, EPA-CB	.00168			.004	EPA-SQ, EPA-CB	?					?					.155			.205	EPA-CB	.00116			.017	EPA-MD, EPA-CB	0			.01	EPA-ND, EPA-CB	.224			1.769	EPA-SQ, EPA-CB	0			.028	EPA-ND, EPA-CB	.0148			.011	EPA-CB	.00095			.001	EPA-SQ, EPA-CB	.0763			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	18	20150418	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					19			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	18	20150418	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					20			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	18	20150418	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.0899			.014	EPA-CB	.00124			.017	EPA-MD, EPA-CB	.0021			.022	EPA-SQ, EPA-CB	.025			.02	EPA-SQ, EPA-CB	.00001			.0006	EPA-MD, EPA-CB	.00004			.001	EPA-MD, EPA-CB	1.94			.276	EPA-CB	.00171			.002	EPA-SQ, EPA-CB	.00022			.004	EPA-MD, EPA-CB	.138			.001	EPA-CB	.306			.01	EPA-CB	.00343			.01	EPA-CB	.131			.028	EPA-CB	.00877			.001	EPA-CB	.00077			.002	EPA-SQ, EPA-CB	.00222			.004	EPA-CB	?					?					.106			.205	EPA-SQ, EPA-CB	.00283			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	.733			1.769	EPA-SQ, EPA-CB	.00073			.028	EPA-MD, EPA-CB	.00577			.011	EPA-CB	.001			.001	EPA-SQ, EPA-CB	.187			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	04	18	20150418	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					9			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	04	18	20150418	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					14			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	04	18	20150418	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					14			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	04	18	20150418	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					12			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	21	20150421	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					38			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	21	20150421	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.238			.014	EPA-CB	0			.017	EPA-ND, EPA-CB	.00212			.022	EPA-SQ, EPA-CB	.0964			.02	EPA-CB	.00003			.0006	EPA-SQ, EPA-CB	.00001			.001	EPA-MD, EPA-CB	4.75			.276	EPA-CB	.00367			.002	EPA-SQ, EPA-CB	.00037			.004	EPA-SQ, EPA-CB	.032			.001	EPA-CB	.705			.01	EPA-CB	.00402			.01	EPA-CB	.217			.028	EPA-CB	.0753			.001	EPA-CB	.00214			.002	EPA-SQ, EPA-CB	.00436			.004	EPA-CB	?					?					.148			.205	EPA-CB	.00212			.017	EPA-MD, EPA-CB	0			.01	EPA-ND, EPA-CB	.632			1.769	EPA-SQ, EPA-CB	.00137			.028	EPA-SQ, EPA-CB	.00152			.011	EPA-MD, EPA-CB	.00138			.001	EPA-CB	.0259			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					94			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					89			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	1.24			.014	EPA-CB	.00018			.017	EPA-MD, EPA-CB	.00179			.022	EPA-MD, EPA-CB	.053			.02	EPA-SQ, EPA-CB	.00009			.0006	EPA-SQ, EPA-CB	0			.001	EPA-ND, EPA-CB	13			.276	EPA-CB	.00441			.002	EPA-SQ, EPA-CB	.00052			.004	EPA-SQ, EPA-CB	.1			.001	EPA-CB	1.93			.01	EPA-CB	.00663			.01	EPA-CB	.712			.028	EPA-CB	.0666			.001	EPA-CB	.00122			.002	EPA-SQ, EPA-CB	.00345			.004	EPA-CB	?					?					.477			.205	EPA-CB	.00353			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	2.5			1.769	EPA-CB	.00096			.028	EPA-MD, EPA-CB	.00094			.011	EPA-MD, EPA-CB	.00531			.001	EPA-CB	.0468			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					38			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					43			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010047	Lang	29.834167	-95.489167	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					44			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010024	Houston Aldine	29.9010364	-95.3261373	2015	04	24	20150424	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					40			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	27	20150427	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					21			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	27	20150427	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.11			.014	EPA-CB	.00242			.017	EPA-SQ, EPA-CB	0			.022	EPA-ND, EPA-CB	.0282			.02	EPA-SQ, EPA-CB	.00002			.0006	EPA-MD, EPA-CB	.00004			.001	EPA-MD, EPA-CB	1.46			.276	EPA-CB	.00091			.002	EPA-SQ, EPA-CB	.00031			.004	EPA-MD, EPA-CB	.068			.001	EPA-CB	.322			.01	EPA-CB	.00113			.01	EPA-MD, EPA-CB	.0979			.028	EPA-CB	.00949			.001	EPA-CB	.00066			.002	EPA-SQ, EPA-CB	.00126			.004	EPA-SQ, EPA-CB	?					?					.145			.205	EPA-CB	.00353			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	.545			1.769	EPA-SQ, EPA-CB	.00046			.028	EPA-MD, EPA-CB	.00387			.011	EPA-CB	.00149			.001	EPA-CB	.0144			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					48			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0002	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					44			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482011035	Clinton	29.7337263	-95.2575931	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (Speciation)"	0001	.395			.014	EPA-CB	.00271			.017	EPA-SQ, EPA-CB	.00351			.022	EPA-SQ, EPA-CB	.04			.02	EPA-SQ, EPA-CB	.00004			.0006	EPA-SQ, EPA-CB	.00003			.001	EPA-MD, EPA-CB	6.37			.276	EPA-CB	.00351			.002	EPA-SQ, EPA-CB	.00085			.004	EPA-SQ, EPA-CB	.0427			.001	EPA-CB	1.13			.01	EPA-CB	.00565			.01	EPA-CB	.221			.028	EPA-CB	.0374			.001	EPA-CB	.00206			.002	EPA-SQ, EPA-CB	.00455			.004	EPA-CB	?					?					.143			.205	EPA-CB	.00332			.017	EPA-SQ, EPA-CB	0			.01	EPA-ND, EPA-CB	.146			1.769	EPA-SQ, EPA-CB	.00061			.028	EPA-MD, EPA-CB	.00194			.011	EPA-SQ, EPA-CB	.0016			.001	EPA-CB	.0686			.0133	EPA-CB
TEXAS	HOUSTON	HARRIS	Houston	482010066	Houston Westhollow	29.723333	-95.635833	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					15			4		?					?					?					?					?					?					?					?				
TEXAS	HOUSTON	HARRIS	Houston	482010062	Houston Monroe	29.625556	-95.267222	2015	04	30	20150430	00	00	00:00	24 HOURS	"PM10 (FRM)"	0001	?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					?					28			4		?					?					?					?					?					?					?					?				
