"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT21","WT21_ATTRIBUTES"
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-10-29","5.59",",,W"," 0739",",,X"," 0830",",,W","0.00",",,0,2400",,,,,,,"75",",,0","52",",,0","   40",",,X","   50",",,X","17.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-10-30","3.36",",,W"," 1711",",,X"," 0633",",,W","0.00",",,0,2400",,,,,,,"78",",,0","47",",,0","  160",",,X","  220",",,X","13.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-10-31","4.25",",,W"," 1521",",,X"," 0701",",,W","0.00",",,0,2400",,,,,,,"85",",,0","54",",,0","  190",",,X","  190",",,X","14.1",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-01","6.71",",,W"," 1614",",,X"," 1613",",,W","0.01",",,0,2400",,,,,,,"86",",,0","68",",,0","  170",",,X","  180",",,X","17.0",",,X","21.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-02","9.62",",,W"," 0106",",,X"," 0105",",,W","3.11",",,0,2400",,,,,,,"70",",,0","56",",,0","   20",",,X","   20",",,X","29.1",",,X","38.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-03","12.08",",,W"," 2154",",,X"," 1721",",,W","0.55",",,Z,2400",,,,,,,"58",",,0","54",",,0","  340",",,X","  330",",,X","21.9",",,X","29.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-04","15.21",",,W"," 1401",",,X"," 1257",",,W","0.00",",,0,2400",,,,,,,"70",",,0","53",",,0","  330",",,X","  330",",,X","28.0",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-05","8.95",",,W"," 1307",",,X"," 1544",",,W","0.00",",,0,2400",,,,,,,"67",",,0","45",",,0","  340",",,X","  320",",,X","19.9",",,X","23.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-06","2.46",",,W"," 1236",",,X",,,"0.00",",,0,2400",,,,,,,"66",",,0","41",",,0","  100",",,X",,,"8.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-07","2.91",",,W"," 0917",",,X"," 1209",",,W","0.00",",,0,2400",,,,,,,"69",",,0","43",",,0","   80",",,X","  100",",,X","12.1",",,X","15.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-08","4.47",",,W"," 1328",",,X"," 0731",",,W","0.00",",,0,2400",,,,,,,"74",",,0","47",",,0","  160",",,X","   90",",,X","12.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-09","5.14",",,W"," 1315",",,X"," 1644",",,W","0.00",",,0,2400",,,,,,,"78",",,0","53",",,0","  130",",,X","  130",",,X","16.1",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-10","5.37",",,W"," 2011",",,X"," 1352",",,W","0.14",",,0,2400",,,,,,,"73",",,0","62",",,0","  160",",,X","   10",",,X","12.1",",,X","25.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-11","6.93",",,W"," 1335",",,X",,,"0.17",",,0,2400",,,,,,,"74",",,0","64",",,0","  120",",,X",,,"15.0",",,X",,,"    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-12","7.83",",,W"," 1445",",,X"," 1307",",,W","0.00",",,0,2400",,,,,,,"80",",,0","64",",,0","  160",",,X","  170",",,X","16.1",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-13","10.96",",,W"," 0133",",,X"," 0132",",,W","0.24",",,0,2400",,,,,,,"69",",,0","51",",,0","  340",",,X","  340",",,X","23.0",",,X","30.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-14","8.72",",,W"," 0852",",,X"," 0747",",,W","0.02",",,0,2400",,,,,,,"56",",,0","50",",,0","   50",",,X","   50",",,X","15.0",",,X","19.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-15","5.37",",,W"," 0152",",,X"," 0142",",,W","0.03",",,0,2400",,,,,,,"67",",,0","51",",,0","   40",",,X","   40",",,X","12.1",",,X","14.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-16","8.95",",,W"," 1001",",,X"," 1001",",,W","0.00",",,0,2400",,,,,,,"67",",,0","49",",,0","  320",",,X","  320",",,X","19.9",",,X","25.1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-17","8.50",",,W"," 2344",",,X"," 2343",",,W","0.00",",,0,2400",,,,,,,"78",",,0","49",",,0","  350",",,X","  350",",,X","17.9",",,X","23.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-18","9.84",",,W"," 0150",",,X"," 0654",",,W","0.00",",,0,2400",,,,,,,"64",",,0","48",",,0","  330",",,X","  320",",,X","19.9",",,X","33.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-19","3.58",",,W"," 1618",",,X"," 1449",",,W","0.00",",,0,2400",,,,,,,"69",",,0","42",",,0","  100",",,X","  130",",,X","10.1",",,X","19.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-20","5.82",",,W"," 1325",",,X"," 0646",",,W","0.00",",,0,2400",,,,,,,"76",",,0","50",",,0","  160",",,X","   90",",,X","15.0",",,X","30.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-21","8.50",",,W"," 1420",",,X"," 1127",",,W","0.00",",,0,2400",,,,,,,"80",",,0","63",",,0","  150",",,X","  160",",,X","19.9",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-22","8.50",",,W"," 1111",",,X"," 1422",",,W","0.00",",,0,2400",,,,,,,"80",",,0","65",",,0","  170",",,X","  170",",,X","19.9",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-23","8.50",",,W"," 1347",",,X"," 0859",",,W","0.02",",,0,2400",,,,,,,"83",",,0","69",",,0","  200",",,X","  200",",,X","17.9",",,X","36.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-24","12.08",",,W"," 1115",",,X"," 1114",",,W","0.00",",,0,2400",,,,,,,"81",",,0","71",",,0","  180",",,X","  160",",,X","23.0",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-25","13.42",",,W"," 1928",",,X"," 1229",",,W","0.07",",,0,2400",,,,,,,"82",",,0","49",",,0","  320",",,X","  170",",,X","25.1",",,X","34.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-26","13.65",",,W"," 0819",",,X"," 0832",",,W","0.21",",,0,2400",,,,,,,"55",",,0","39",",,0","  360",",,X","   20",",,X","25.9",",,X","31.1",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-27","3.80",",,W"," 1010",",,X"," 1033",",,W","0.00",",,0,2400",,,,,,,"59",",,0","33",",,0","   60",",,X","  340",",,X","12.1",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-28","5.59",",,W"," 1446",",,X"," 1433",",,W","0.00","T,,0,2400",,,,,,,"71",",,0","41",",,0","  130",",,X","  140",",,X","16.1",",,X","23.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-29","8.28",",,W"," 1452",",,X"," 1329",",,W","0.11",",,0,2400",,,,,,,"80",",,0","62",",,0","  200",",,X","  200",",,X","19.9",",,X","25.9",",,X","    1",",,W",,,,,,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-11-30","14.32",",,W"," 0435",",,X"," 0432",",,W","0.08",",,0,2400",,,,,,,"68",",,0","41",",,0","  340",",,X","  340",",,X","33.1",",,X","40.9",",,X",,,,,,,,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-01","4.47",",,W"," 1443",",,X"," 1303",",,W","0.00",",,0,2400",,,,,,,"63",",,0","33",",,0","  220",",,X","  210",",,X","12.1",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-02","3.80",",,W"," 1122",",,X"," 1200",",,W","0.00",",,0,2400",,,,,,,"71",",,0","40",",,0","  170",",,X","  220",",,X","14.1",",,X","17.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-03","5.59",",,W"," 1646",",,X"," 0724",",,W","0.00",",,0,2400",,,,,,,"75",",,0","49",",,0","  160",",,Z","  180",",,Z","10.1",",,Z","17.9",",,Z","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-04","6.93",",,W"," 1024",",,X"," 1024",",,W","0.00",",,0,2400",,,,,,,"79",",,0","57",",,0","  230",",,X","  220",",,X","21.0",",,X","25.1",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-05","14.09",",,W"," 0555",",,X"," 0643",",,W","0.00",",,0,2400",,,,,,,"65",",,0","47",",,0","   30",",,X","   20",",,X","23.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-06","5.82",",,W"," 1005",",,X"," 1003",",,W","0.00",",,0,2400",,,,,,,"54",",,0","39",",,0","   30",",,X","   30",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-07","5.82",",,W"," 2356",",,X"," 1448",",,W","0.09",",,0,2400",,,,,,,"60",",,0","36",",,0","   20",",,X","  110",",,X","13.0",",,X","17.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-08","11.86",",,W"," 0614",",,X"," 0613",",,W","0.18",",,0,2400",,,,,,,"51",",,0","39",",,0","   40",",,X","   40",",,X","25.1",",,X","32.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-09","5.37",",,W"," 1524",",,X"," 1631",",,W","0.00",",,0,2400",,,,,,,"62",",,0","32",",,0","  180",",,X","  170",",,X","16.1",",,X","21.0",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-10","6.26",",,W"," 1338",",,X"," 1357",",,W","0.00",",,0,2400",,,,,,,"74",",,0","47",",,0","  170",",,X","  180",",,X","21.0",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-11","12.97",",,W"," 2254",",,X"," 2245",",,W","0.00",",,0,2400",,,,,,,"78",",,0","56",",,0","  350",",,X","  340",",,X","30.0",",,X","38.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-12","14.54",",,W"," 0005",",,X"," 0012",",,W","0.00",",,0,2400",,,,,,,"56",",,0","42",",,0","  350",",,X","  350",",,X","28.0",",,X","36.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-13","4.70",",,W"," 1736",",,X"," 1729",",,W","0.00",",,0,2400",,,,,,,"57",",,0","35",",,0","  160",",,X","  180",",,X","13.0",",,X","16.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-14","8.50",",,W"," 1523",",,X"," 1522",",,W","0.00",",,0,2400",,,,,,,"70",",,0","40",",,0","  190",",,X","  200",",,X","17.9",",,X","25.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-15","12.30",",,W"," 1220",",,X"," 1038",",,W","0.00",",,0,2400",,,,,,,"76",",,0","57",",,0","  200",",,X","  200",",,X","25.9",",,X","36.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-16","9.40",",,W"," 1411",",,X"," 1105",",,W","0.00",",,0,2400",,,,,,,"75",",,0","57",",,0","  300",",,X","  290",",,X","17.0",",,X","25.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-17","10.96",",,W"," 1940",",,X"," 1954",",,W","0.00","T,,0,2400",,,,,,,"61",",,0","46",",,0","   10",",,X","   10",",,X","19.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-18","7.16",",,W"," 0328",",,X"," 0643",",,W","0.00",",,0,2400",,,,,,,"58",",,0","43",",,0","   10",",,X","   10",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-19","7.83",",,W"," 1501",",,X"," 1845",",,W","0.00",",,0,2400",,,,,,,"60",",,0","43",",,0","  110",",,X","  120",",,X","15.0",",,X","17.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-20","9.62",",,W"," 1626",",,X"," 1625",",,W","0.00",",,0,2400",,,,,,,"79",",,0","52",",,0","  180",",,X","  180",",,X","21.0",",,X","28.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-21","10.51",",,W"," 1147",",,X"," 1022",",,W","0.00",",,0,2400",,,,,,,"82",",,0","68",",,0","  220",",,X","  210",",,X","19.9",",,X","25.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-22","6.04",",,W"," 0007",",,X"," 0007",",,W","0.00","T,,0,2400",,,,,,,"77",",,0","66",",,0","  210",",,X","  210",",,X","16.1",",,X","21.0",",,X","    1",",,W",,,,,,,"    1",",,0",,,"    1",",,0","    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-23","8.72",",,W"," 1122",",,X"," 1254",",,W","0.00",",,0,2400",,,,,,,"66",",,0","56",",,0","   80",",,X","   70",",,X","15.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-24","9.62",",,W"," 1909",",,X"," 1908",",,W","1.11",",,0,2400",,,,,,,"70",",,0","49",",,0","  270",",,X","  250",",,X","34.9",",,X","42.9",",,X","    1",",,W",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-25","19.01",",,W"," 1314",",,X"," 1301",",,W","0.01",",,0,2400",,,,,,,"49",",,0","39",",,0","  350",",,X","  360",",,X","29.1",",,X","36.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-26","6.71",",,W"," 0123",",,X"," 0003",",,W","0.00",",,0,2400",,,,,,,"51",",,0","34",",,0","  360",",,X","  360",",,X","15.0",",,X","19.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-27","9.62",",,W"," 1214",",,X"," 1122",",,W","0.00",",,0,2400",,,,,,,"55",",,0","34",",,0","   90",",,X","  110",",,X","19.9",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-28","10.51",",,W"," 1438",",,X"," 1437",",,W","0.00",",,0,2400",,,,,,,"67",",,0","55",",,0","  150",",,X","  150",",,X","21.0",",,X","29.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-29","8.28",",,W"," 1657",",,X"," 1700",",,W","4.45",",,0,2400",,,,,,,"65",",,0","58",",,0","  320",",,X","  360",",,X","19.9",",,X","23.9",",,X","    1",",,0",,,"    1",",,X",,,"    1",",,0",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-30","11.18",",,W"," 1118",",,X"," 1119",",,W","0.00",",,0,2400",,,,,,,"76",",,0","59",",,0","  170",",,X","  180",",,X","23.9",",,X","33.1",",,X","    1",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,0",,,,,"    1",",,X",,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2010-12-31","8.95",",,W"," 2045",",,X"," 2356",",,W","0.00","T,,0,2400",,,,,,,"79",",,0","63",",,0","  360",",,X","   20",",,X","19.9",",,X","23.0",",,X","    1",",,X",,,,,,,,,,,,,"    1",",,W",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-01-01","15.21",",,W"," 0908",",,X"," 0907",",,W","0.00",",,X,2400",,,,,,,"66",",,X","47",",,X","   30",",,X","   30",",,X","25.1",",,X","31.1",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-01-02","7.38",",,W"," 0348",",,X"," 0347",",,W","0.00",",,X,2400",,,,,,,"59",",,X","40",",,X","   20",",,X","   20",",,X","17.0",",,X","21.0",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-01-03","6.49",",,W"," 1254",",,X"," 1242",",,W","0.00",",,X,2400",,,,,,,"62",",,X","40",",,X","  120",",,X","   90",",,X","15.0",",,X","21.0",",,X",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-01-04","6.71",",,W"," 1913",",,X"," 1258",",,W","0.26",",,X,2400",,,,,,,"68",",,X","51",",,X","  120",",,X","  180",",,X","16.1",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-01-05","7.61",",,W"," 1433",",,X"," 1158",",,W","0.00","T,,X,2400",,,,,,,"74",",,X","55",",,X","  310",",,X","  300",",,X","17.9",",,X","23.9",",,X","    1",",,W",,,,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,"    1",",,X",,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-01-06","5.82",",,W"," 1611",",,X"," 1307",",,W","0.00",",,X,2400",,,,,,,"68",",,X","46",",,X","  320",",,X","  290",",,X","13.0",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012918","HOUSTON WILLIAM P HOBBY AIRPORT, TX US","29.63806","-95.28194","13.4","2011-01-07","6.49",",,W"," 1255",",,X"," 1254",",,W","0.00",",,X,2400",,,,,,,"74",",,X","44",",,X","  260",",,X","  260",",,X","17.9",",,X","21.9",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
