"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-09-25","20.58",",,W"," 0818",",,W"," 0903",",,W","0.00",",,W,2400",,,,,"70",",,W","78",",,W","62",",,W",,,"  330",",,W","  360",",,W","30.0",",,W","36.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-09-26","13.20",",,W"," 0012",",,W"," 0112",",,W","0.00",",,W,2400",,,,,"65",",,W","71",",,W","58",",,W",,,"   10",",,W","   20",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-09-27","9.17",",,W"," 0603",",,W"," 0429",",,W","0.00",",,W,2400",,,,,"71",",,W","77",",,W","64",",,W","    0",",,W","   30",",,W","   30",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-09-28","8.28",",,W"," 0950",",,W"," 0941",",,W","0.00",",,W,2400",,,,,"73",",,W","81",",,W","64",",,W","    0",",,W","   40",",,W","   30",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-09-29","8.28",",,W"," 0842",",,W"," 1444",",,W","0.00",",,W,2400",,,,,"74",",,W","83",",,W","64",",,W","    0",",,W","   30",",,W","   60",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-09-30","7.61",",,W"," 1235",",,W"," 1404",",,W","0.00",",,W,2400",,,,,"75",",,W","83",",,W","67",",,W","    0",",,W","  100",",,W","   90",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-01","9.84",",,W"," 2104",",,W"," 2103",",,W","0.00",",,W,2400",,,,,"76",",,W","83",",,W","69",",,W","    0",",,W","  140",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-02","10.51",",,W"," 2238",",,W"," 2234",",,W","0.00",",,W,2400",,,,,"81",",,W","86",",,W","76",",,W","    0",",,W","  140",",,W","  150",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-03","10.29",",,W"," 1428",",,W"," 1530",",,W","0.00",",,W,2400",,,,,"82",",,W","87",",,W","76",",,W","    0",",,W","  100",",,W","  100",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-04","9.40",",,W"," 1818",",,W"," 1818",",,W","0.00",",,W,2400",,,,,"82",",,W","87",",,W","76",",,W","    0",",,W","  110",",,W","  110",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-05","9.84",",,W"," 1136",",,W"," 1131",",,W","0.00","T,,W,2400",,,,,"84",",,W","88",",,W","79",",,W","    0",",,W","  140",",,W","  120",",,W","14.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-06","11.63",",,W"," 2318",",,W"," 2301",",,W","0.16",",,W,2400",,,,,"79",",,W","89",",,W","68",",,W","    0",",,W","   30",",,W","   20",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-07","24.61",",,W"," 2040",",,W"," 2039",",,W","1.08",",,W,2400",,,,,"61",",,W","68",",,W","53",",,W","    0",",,W","   20",",,W","   20",",,W","36.0",",,W","40.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-08","24.16",",,W"," 0519",",,W"," 1028",",,W","0.03",",,W,2400",,,,,"51",",,W","53",",,W","49",",,W","    0",",,W","   20",",,W","   20",",,W","33.1",",,W","38.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-09","17.90",",,W"," 0156",",,W"," 0541",",,W","0.01",",,W,2400",,,,,"52",",,W","55",",,W","49",",,W","    0",",,W","   20",",,W","   30",",,W","25.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-10","12.08",",,W"," 1135",",,W"," 0454",",,W","0.00",",,W,2400",,,,,"59",",,W","65",",,W","53",",,W",,,"   30",",,W","   20",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-11","12.30",",,W"," 1231",",,W"," 1137",",,W","0.00",",,W,2400",,,,,"66",",,W","73",",,W","59",",,W",,,"   50",",,W","   60",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-12","10.51",",,W"," 1031",",,W"," 1158",",,W","0.00",",,W,2400",,,,,"69",",,W","76",",,W","61",",,W",,,"   70",",,W","   70",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-13","10.96",",,W"," 2339",",,W"," 2338",",,W","0.00",",,W,2400",,,,,"74",",,W","80",",,W","68",",,W",,,"   90",",,W","   90",",,W","8.9",",,W","10.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-14","9.62",",,W"," 1927",",,W"," 1803",",,W","0.01",",,W,2400",,,,,"75",",,W","83",",,W","67",",,W",,,"  100",",,W","  110",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-15","9.17",",,B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-16","7.83",",,W"," 2351",",,W"," 2350",",,W","0.02",",,W,2400",,,,,"77",",,W","84",",,W","69",",,W",,,"  360",",,W","  360",",,W","25.1",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-17","8.72",",,W"," 2356",",,W"," 2355",",,W","0.05",",,W,2400",,,,,"75",",,W","81",",,W","68",",,W","    0",",,W","  360",",,W","   10",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-18","6.93",",,W"," 0716",",,W"," 0711",",,W","0.00","T,,W,2400",,,,,"72",",,W","77",",,W","66",",,W",,,"   30",",,W","   30",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-19","6.71",",,W"," 0842",",,W"," 1023",",,W","0.01",",,W,2400",,,,,"71",",,W","77",",,W","64",",,W","    0",",,W","   80",",,W","   90",",,W","13.0",",,W","14.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-20","7.16",",,W"," 1549",",,W"," 1317",",,W","0.00",",,W,2400",,,,,"72",",,W","79",",,W","65",",,W","    0",",,W","  120",",,W","  100",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-21","10.74",",,W"," 2228",",,W"," 2227",",,W","0.13",",,W,2400",,,,,"76",",,W","80",",,W","71",",,W","    0",",,W","  140",",,W","  140",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-22","13.87",",,W"," 0301",",,W"," 1245",",,W","0.14",",,W,2400",,,,,"77",",,W","82",",,W","72",",,W","    0",",,W","  130",",,W","  110",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-23","14.54",",,W"," 1339",",,W"," 1312",",,W","0.00","T,,W,2400",,,,,"78",",,W","82",",,W","74",",,W","    0",",,W","   90",",,W","   80",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-24","12.30",",,W"," 1505",",,W"," 1113",",,W","0.00",",,W,2400",,,,,"77",",,W","80",",,W","73",",,W",,,"   70",",,W","   70",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-25","11.41",",,W"," 1516",",,W"," 1226",",,W","0.00",",,W,2400",,,,,"0",",G,W",,,,,,,"  110",",,W","  110",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-26","10.51",",,W"," 1439",",,W"," 2139",",,W","0.00",",,W,2400",,,,,"78",",,W","82",",,W","74",",,W","    0",",,W","   90",",,W","   90",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-27","10.51",",,W"," 1514",",,W"," 1514",",,W","0.00",",,W,2400",,,,,"78",",,W","82",",,W","74",",,W","    0",",,W","  120",",,W","  120",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-28","10.29",",,W"," 1227",",,W"," 1228",",,W","0.00",",,W,2400",,,,,"77",",,W","82",",,W","72",",,W","    0",",,W","  120",",,W","  120",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-29","11.63",",,W"," 1421",",,W"," 1214",",,W","0.00",",,W,2400",,,,,"78",",,W","82",",,W","74",",,W","    0",",,W","  140",",,W","  150",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-30","9.84",",,W"," 1348",",,W"," 1332",",,W","0.00","T,,W,2400",,,,,"79",",,W","83",",,W","74",",,W",,,"  160",",,W","  150",",,W","14.1",",,W","16.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-10-31","12.30",",,W"," 2347",",,W"," 2333",",,W","0.00",",,W,2400",,,,,"78",",,W","82",",,W","74",",,W",,,"  140",",,W","  140",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-01","12.75",",,W"," 1325",",,W"," 1040",",,W","0.00",",,W,2400",,,,,"79",",,W","82",",,W","76",",,W",,,"  140",",,W","  140",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-02","9.84",",,W"," 2235",",,W"," 1902",",,W","0.00","T,,W,2400",,,,,"78",",,W","82",",,W","74",",,W",,,"  140",",,W","  130",",,W","19.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-03","12.08",",,W"," 2358",",,W"," 2346",",,W","0.20",",,W,2400",,,,,"78",",,W","82",",,W","74",",,W",,,"  160",",,W","  170",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-04","7.16",",,W"," 0005",",,W"," 0004",",,W","0.48",",,W,2400",,,,,"76",",,W","79",",,W","72",",,W",,,"  160",",,W","  160",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-05","12.97",",,W"," 2151",",,W"," 2133",",,W","0.80",",,W,2400",,,,,"75",",,W","79",",,W","70",",,W","    0",",,W","  160",",,W","  160",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-06","8.95",",,W"," 0235",",,W"," 0234",",,W","0.91",",,W,2400",,,,,"70",",,W","77",",,W","63",",,W","    0",",,W","  290",",,W","  300",",,W","31.1",",,W","36.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-07","15.21",",,W"," 1034",",,W"," 1030",",,W","0.01",",,W,2400",,,,,"69",",,W","77",",,W","60",",,W","    0",",,W","   50",",,W","   60",",,W","25.9",",,W","31.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-08","19.01",",,W"," 2022",",,W"," 2022",",,W","0.03",",,W,2400",,,,,"63",",,W","77",",,W","48",",,W",,,"  300",",,W","  300",",,W","30.0",",,W","34.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-09","11.41",",,W"," 0024",",,W"," 0027",",,W","0.00",",,W,2400",,,,,"53",",,W","63",",,W","42",",,W","    0",",,W","  290",",,W","  300",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-10","7.61",",,W"," 1259",",,W"," 1256",",,W","0.00",",,W,2400",,,,,"58",",,W","64",",,W","51",",,W",,,"   10",",,W","   10",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-11","12.75",",,W"," 1046",",,W"," 1411",",,W","0.00",",,W,2400",,,,,"63",",,W","70",",,W","55",",,W",,,"   70",",,W","  100",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-12","12.75",",,W"," 2218",",,W"," 2217",",,W","2.53",",,W,2400",,,,,"72",",,W","78",",,W","65",",,W","    0",",,W","  110",",,W","  100",",,W","31.1",",,W","36.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-13","21.70",",,W"," 0133",",,W"," 0549",",,W","0.04",",,W,2400",,,,,"57",",,W","64",",,W","50",",,W","    0",",,W","  340",",,W","   10",",,W","30.0",",,W","34.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-14","15.21",",,W"," 0501",",,W"," 0452",",,W","0.00",",,W,2400",,,,,"53",",,W","58",",,W","47",",,W","    0",",,W","   10",",,W","   10",",,W","30.0",",,W","34.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-15","12.30",",,W"," 1946",",,W"," 1506",",,W","0.00",",,W,2400",,,,,"61",",,W","69",",,W","53",",,W",,,"  140",",,W","  110",",,W","17.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-16","8.28",",,W"," 0727",",,W"," 0725",",,W","2.51",",,W,2400",,,,,"67",",,W","71",",,W","62",",,W",,,"  330",",,W","  330",",,W","23.0",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-17","18.79",",,W"," 0706",",,W"," 0727",",,W","1.66",",,W,2400",,,,,"56",",,W","62",",,W","49",",,W",,,"   20",",,W","   20",",,W","32.0",",,W","36.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-18","21.25",",,W"," 1438",",,W"," 1443",",,W","4.19",",,W,2400",,,,,"48",",,W","53",",,W","43",",,W",,,"   30",",,W","   10",",,W","31.1",",,W","36.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-19","11.41",",,W"," 0427",",,W"," 0337",",,W","0.24",",,W,2400",,,,,"47",",,W","51",",,W","43",",,W",,,"  360",",,W","  360",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-20","4.70",",,W"," 1116",",,W"," 1302",",,W","0.01",",,W,2400",,,,,"51",",,W","60",",,W","41",",,W",,,"   10",",,W","   10",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-21","10.51",",,W"," 1042",",,W"," 1047",",,W","0.00",",,W,2400",,,,,"51",",,W","57",",,W","45",",,W",,,"   60",",,W","   60",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-22","12.53",",,W"," 1450",",,W"," 1412",",,W","0.00",",,W,2400",,,,,"59",",,W","67",",,W","51",",,W",,,"  110",",,W","  130",",,W","19.9",",,W","21.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-23","13.20",",,W"," 2202",",,W"," 2228",",,W","0.09",",,W,2400",,,,,"68",",,W","71",",,W","64",",,W",,,"  160",",,W","  160",",,W","23.0",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-24","17.67",",,W"," 1535",",,W"," 1501",",,W","0.79",",,W,2400",,,,,"61",",,W","69",",,W","53",",,W","    0",",,W","  290",",,W","  280",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-25","8.95",",,W"," 0002",",,W"," 2359",",,W","0.00",",,W,2400",,,,,"58",",,W","63",",,W","52",",,W","    0",",,W","  300",",,W","  300",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-26","8.05",",,W"," 1429",",,W"," 1436",",,W","0.00",",,W,2400",,,,,"60",",,W","67",",,W","52",",,W",,,"  250",",,W","  250",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-27","6.26",",,W"," 1615",",,W"," 1615",",,W","0.01",",,W,2400",,,,,"60",",,W","70",",,W","50",",,W","    0",",,W","  130",",,W","  130",",,W","12.1",",,W","13.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-28","10.29",",,W"," 1231",",,W"," 1225",",,W","0.00",",,W,2400",,,,,"67",",,W","72",",,W","61",",,W","    0",",,W","  140",",,W","  130",",,W","16.1",",,W","17.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-29","10.29",",,W"," 1249",",,W"," 1246",",,W","0.06",",,W,2400",,,,,"68",",,W","76",",,W","59",",,W","    0",",,W","  340",",,W","  330",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-11-30","13.20",",,W"," 1216",",,W"," 0202",",,W","0.00",",,W,2400",,,,,"61",",,W","64",",,W","57",",,W",,,"   80",",,W","   40",",,W","17.9",",,W","23.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-01","8.72",",,W"," 2358",",,W"," 2357",",,W","0.00","T,,W,2400",,,,,"66",",,W","72",",,W","59",",,W",,,"  340",",,W","  340",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-02","20.13",",,W"," 0816",",,W"," 0817",",,W","0.00",",,W,2400",,,,,"53",",,W","59",",,W","46",",,W",,,"   10",",,W","   10",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-03","14.32",",,W"," 0810",",,W"," 0809",",,W","0.00","T,,W,2400",,,,,"46",",,W","48",",,W","43",",,W",,,"   30",",,W","   30",",,W","25.1",",,W","29.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-04","10.29",",,W"," 2148",",,W"," 2125",",,W","0.00","T,,W,2400",,,,,"49",",,W","54",",,W","44",",,W",,,"  360",",,W","   10",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-05","8.05",",,W"," 0730",",,W"," 0736",",,W","0.00",",,W,2400",,,,,"51",",,W","55",",,W","46",",,W",,,"   30",",,W","   40",",,W","17.9",",,W","21.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-06","13.20",",,W"," 1138",",,W"," 1706",",,W","0.20",",,W,2400",,,,,"55",",,W","59",",,W","50",",,W",,,"  330",",,W","  340",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-07","7.61",",,W"," 0058",",,W"," 0057",",,W","0.00",",,W,2400",,,,,"49",",,W","52",",,W","46",",,W",,,"   10",",,W","   10",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-08","6.49",",,W"," 1548",",,W"," 1620",",,W","0.01",",,W,2400",,,,,"55",",,W","64",",,W","45",",,W",,,"  120",",,W","  110",",,W","13.0",",,W","13.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-09","10.07",",,W"," 1444",",,W"," 1445",",,W","0.01",",,W,2400",,,,,"60",",,W","67",",,W","53",",,W",,,"  110",",,W","  110",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-10","10.07",",,W"," 1320",",,W"," 1326",",,W","0.01",",,W,2400",,,,,"65",",,W","72",",,W","58",",,W",,,"  140",",,W","  150",",,W","15.0",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-11","12.97",",,W"," 2159",",,W"," 1908",",,W","0.01",",,W,2400",,,,,"62",",,W","77",",,W","47",",,W",,,"  350",",,W","  360",",,W","29.1",",,W","34.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-12","19.46",",,W"," 0709",",,W"," 0418",",,W","0.00","T,,W,2400",,,,,"44",",,W","50",",,W","37",",,W",,,"   10",",,W","   10",",,W","32.0",",,W","38.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-13","13.20",",,W"," 0523",",,W"," 0523",",,W","0.60",",,W,2400",,,,,"48",",,W","54",",,W","42",",,W",,,"  300",",,W","  300",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-14","10.07",",,W"," 1002",",,W"," 2317",",,W","0.00",",,W,2400",,,,,"45",",,W","48",",,W","41",",,W",,,"   10",",,W","   40",",,W","16.1",",,W","17.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-15","9.84",",,W"," 0645",",,W"," 0901",",,W","0.00","T,,W,2400",,,,,"57",",,W","65",",,W","48",",,W",,,"   80",",,W","  110",",,W","17.0",",,W","19.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-16","18.34",",,W"," 1345",",,W"," 2227",",,W","0.00",",,W,2400",,,,,"58",",,W","69",",,W","46",",,W","    0",",,W","  300",",,W","  350",",,W","31.1",",,W","36.9",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-17","10.51",",,W"," 2353",",,W"," 0008",",,W","0.00",",,W,2400",,,,,"45",",,W","54",",,W","36",",,W",,,"  350",",,W","  340",",,W","28.0",",,W","32.0",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-18","15.66",",,W"," 2024",",,W"," 2127",",,W","0.01",",,W,2400",,,,,"58",",,W","66",",,W","49",",,W",,,"  340",",,W","  340",",,W","29.1",",,W","33.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-19","10.74",",,W"," 1346",",,W"," 1346",",,W","0.00",",,W,2400",,,,,"48",",,W","55",",,W","40",",,W",,,"  300",",,W","  300",",,W","21.9",",,W","25.1",",,W",,,,,,,,,,,,
"USW00012923","GALVESTON SCHOLES FIELD, TX US","29.2733","-94.8592","1.5","2000-12-20","12.30",",,W"," 0930",",,W"," 0920",",,W","0.02",",,W,2400",,,,,"52",",,W","63",",,W","40",",,W",,,"  150",",,W","  150",",,W","21.9",",,W","25.9",",,W",,,,,,,,,,,,
