X,Y,OBJECTID_1,OBJECTID,ID,DIST_NM,CNTY_NM,T_FLAG,AADT_2019,AADT_2018,AADT_2017,AADT_2016,AADT_2015,AADT_2014,AADT_2013,AADT_2012,AADT_2011,AADT_2010,AADT_2009,AADT_2008,AADT_2007,AADT_2006,AADT_2005,AADT_2004,AADT_2003,AADT_2002,AADT_2001,AADT_2000,ZLEVEL
-95.330925,29.552977,21701,21701,180161,Houston,Brazoria,20H108,10374,10129,9739,10579,9638,8089,10235,9600,9300,10200,10700,10800,10600,10100,11260,10400,10100,9400,9400,9500,11
-95.351601,29.558958,21702,21702,180169,Houston,Brazoria,20H105,34500,32449,33953,32849,33977,27113,28513,29000,29000,30000,29000,28000,32000,29000,27000,25000,25000,24000,23000,20000,12
-95.350471,29.560867,21703,21703,180177,Houston,Brazoria,20H106,24609,21459,21459,21861,21099,18356,18428,18400,18900,14100,18700,17900,20000,15900,16300,13500,14100,13800,12500,9700,11
-95.351936,29.586483,21704,21704,180185,Houston,Harris,102E3011,23794,20278,19814,20532,19837,18492,15725,17200,17700,16000,20000,26000,21000,17900,18010,15700,15200,15000,12600,10700,12
-95.334885,29.559244,21705,21705,180193,Houston,Brazoria,20H107,30201,29119,30482,30480,30344,26023,26271,27000,26000,27000,30000,28000,32000,30000,33000,32000,30000,26000,26000,23000,10
-95.327583,29.559271,21706,21706,180201,Houston,Brazoria,20H110,30500,28056,30427,30484,29989,24307,26318,27000,26000,28000,32000,28000,32000,30000,29570,31000,29000,28000,30000,25000,12
-95.300262,29.559694,21708,21708,180217,Houston,Brazoria,20H111,30862,26315,28212,29820,28138,22330,24116,25000,25000,27000,28000,27000,34000,30000,29960,31000,28000,29000,28000,29000,12
-95.269562,29.396399,21709,21709,180225,Houston,Brazoria,20H134,10289,9119,8148,8248,8253,7773,8295,8600,8500,8600,8500,8800,8800,8800,7930,8500,7700,7700,8400,7700,11
-95.261047,29.398314,21710,21710,180233,Houston,Brazoria,20H133,12941,11155,10563,9835,9996,9640,9896,10600,10600,9200,10000,10200,11000,10200,9060,9600,9000,8800,9700,8600,12
-95.253143,29.38448,21711,21711,180241,Houston,Brazoria,20H137,7149,7205,6641,6144,5499,5145,6176,6300,5600,4500,5200,6000,5500,5200,5860,5500,4900,5100,5300,6200,10
-95.25029,29.393305,21712,21712,180249,Houston,Brazoria,20H136,16500,15646,17344,15708,15093,12457,14118,14400,14300,13800,14500,16000,15600,13000,13660,13100,12100,12100,10300,12300,13
-95.247437,29.401312,21713,21713,180257,Houston,Brazoria,20H132,16149,13540,12028,11925,11785,11414,11531,12200,12100,10700,12500,12300,13100,11700,11100,11000,10600,10800,11800,10800,11
-95.244698,29.404415,21714,21714,180265,Houston,Brazoria,20H131,10327,8143,7264,6711,6616,6866,6275,6400,6200,6500,5800,5900,6500,5900,6580,7100,6500,6800,6700,7600,13
-95.24308,29.401325,21715,21715,180273,Houston,Brazoria,20H135,23171,24339,25216,22611,21816,20145,21889,22000,22000,21000,21000,21000,21000,19000,19400,18700,17700,17300,19300,17700,9
-95.24366,29.409502,21716,21716,180281,Houston,Brazoria,20T56,16068,15713,13880,13687,13934,13113,13431,13700,12600,13200,13000,13200,14300,13800,14320,14800,13400,13800,15200,15400,13
-95.228874,29.423796,21717,21717,180289,Houston,Brazoria,20H127,21668,22448,20788,21522,22682,18363,19680,20000,18800,19100,19100,21000,19600,16000,15400,15300,15900,17700,15500,16700,10
-95.227676,29.422016,21718,21718,180297,Houston,Brazoria,20H130,39940,41251,41258,39303,37232,37569,21155,35000,36000,36000,34000,37000,35000,19720,32110,30000,30000,30000,27000,28000,11
-95.227234,29.424095,21719,21719,180305,Houston,Brazoria,20H127A,36612,37577,38171,35685,33698,30813,21727,31000,32000,32000,30000,31000,33000,19720,29560,27000,27000,27000,28000,29000,13
-95.225609,29.422491,21720,21720,180313,Houston,Brazoria,20H129,19103,19103,16831,19416,19669,17143,13961,15100,15100,15000,14200,16900,17900,15900,14900,14800,12500,12800,13300,11500,11
-95.265182,29.436281,21721,21721,180321,Houston,Brazoria,20H120,28283,28283,25380,28955,26746,22026,23529,24000,23000,22000,22000,24000,23000,21000,20470,19200,19900,17300,17200,17200,9
-95.245285,29.429436,21722,21722,180329,Houston,Brazoria,20T54,28781,31017,32729,31937,31108,24581,26471,27000,26000,24000,25000,26000,27000,24000,24000,23000,24000,19900,21000,18000,11
-95.244446,29.433523,21723,21723,180337,Houston,Brazoria,20T51,17586,16232,16183,15702,14918,14723,14271,14200,13600,12600,13800,15400,15100,14700,15590,17000,15800,14900,16500,15200,13
-95.244164,29.426661,21724,21724,180345,Houston,Brazoria,20T55,16955,17298,15030,15395,15758,14360,14314,14600,14000,13400,14300,14900,16000,14900,16020,16500,15900,15200,15400,16900,13
-95.242699,29.429907,21725,21725,180353,Houston,Brazoria,20D202,1898,1898,1928,1754,1815,1696,1858,1700,1850,0,0,0,0,0,0,0,0,0,0,0,13
-95.243927,29.441242,21726,21726,180361,Houston,Brazoria,20H126,8675,9089,8175,5413,5359,6963,6734,6700,6100,6800,6600,6600,6700,7000,6940,6500,7100,7000,7200,7300,12
-95.245148,29.450287,21727,21727,180369,Houston,Brazoria,20H122,7284,7027,6694,6728,6212,5989,6863,7000,6400,6000,6400,7300,7200,7300,6950,7400,6900,7000,7400,6100,13
-95.242561,29.452972,21728,21728,180377,Houston,Brazoria,20H123,21296,21296,23679,14640,14495,14468,15100,15200,14900,14600,13800,14000,13300,12400,12730,12500,12100,11300,12400,9400,11
-95.239815,29.427559,21729,21729,180385,Houston,Brazoria,20T53,20929,22172,20688,23932,23270,18875,18574,20000,19100,18900,19000,20000,19600,19800,19200,17600,15500,17800,15100,15600,9
-95.224625,29.429558,21730,21730,180393,Houston,Brazoria,20H128,13743,16046,13937,15441,13854,12250,12433,11800,10900,11000,10400,11100,11400,11000,10200,9300,9300,9700,8400,9100,12
-95.237045,29.445698,21731,21731,180401,Houston,Brazoria,20H125,27704,27704,29674,27117,22967,22044,24287,25000,26000,25000,24000,25000,48000,47000,23260,22000,22000,24000,23000,19500,10
-95.23761,29.449299,21732,21732,180409,Houston,Brazoria,20H124,20879,22267,19249,20803,19131,15896,16099,17600,17000,18700,17300,18500,19600,18700,18830,17000,18500,17400,17500,17900,12
-95.245529,29.463917,21733,21733,180417,Houston,Brazoria,20H121,23484,21337,24396,23775,23540,19265,20610,21000,21000,20000,20000,20000,18800,18000,18530,17200,18200,17300,17700,15100,13
-95.229546,29.461016,21734,21734,180425,Houston,Galveston,85H49A,19815,20357,18421,18869,17686,14244,15784,16100,15400,16600,16100,16800,17100,17000,17000,16100,16600,17300,17200,17300,12
-95.194298,29.408916,21735,21735,180433,Houston,Galveston,85H43A,14819,15176,13711,16238,14938,12623,11695,11500,12100,12500,12000,11800,11600,11300,10240,11300,11400,10300,11000,9500,10
-95.20842,29.429989,21736,21736,180441,Houston,Galveston,85H43B,15000,15387,14195,15037,12994,11243,11190,10500,9900,10000,9600,10200,10400,10000,9400,8500,8300,7300,8500,7800,12
-95.167,29.490719,21737,21737,180449,Houston,Galveston,85H56,20500,18719,19389,18575,18337,13235,14254,14300,13800,14000,15900,13800,14300,13300,12490,11000,12500,11700,11000,10300,10
-95.281197,29.552776,21738,21738,180457,Houston,Brazoria,20H114,18047,18047,19372,16414,17070,13708,15141,16000,15900,15900,16400,16800,15900,15400,16000,14800,18500,17500,16700,13200,11
-95.260597,29.554728,21739,21739,180465,Houston,Brazoria,20H113,31880,30114,32070,32605,33848,26984,27875,28000,29000,32000,31000,31000,33000,31000,32000,29000,31000,37000,32000,28000,11
-95.255653,29.514839,21740,21740,180473,Houston,Brazoria,20H115,22181,22181,22634,17266,21507,17495,18905,19200,19000,18100,17900,18300,17300,16700,17300,16000,16100,14800,15800,12600,11
-95.233185,29.547827,21741,21741,180481,Houston,Brazoria,20T48,31000,28486,29305,29109,29468,23827,25631,25000,24000,27000,28000,27000,29000,28000,26000,24000,27000,30000,30000,26000,11
-95.287216,29.563675,21742,21742,180489,Houston,Brazoria,20T50,25000,24249,24922,25296,23964,17776,18916,21000,21000,24000,24000,24000,27000,25000,25550,23000,25000,22000,26000,25000,12
-95.286041,29.563189,21743,21743,180497,Houston,Brazoria,20T49,16815,17509,19304,17091,16862,11182,12749,13700,17000,16900,17000,17700,16900,15500,15900,14700,15700,15500,17600,13700,9
-95.285294,29.563662,21744,21744,180505,Houston,Brazoria,20T47,23453,23453,23805,24125,22129,15622,16745,17900,19000,22000,21000,20000,23000,21000,22360,21000,22000,26000,21000,21000,12
-95.286064,29.564505,21745,21745,180513,Houston,Brazoria,20T46,23297,25960,26140,22174,22267,14675,19608,20000,22000,22000,22000,21000,22000,25000,25940,24000,26000,22000,22000,22000,10
-95.286415,29.584135,21746,21746,180521,Houston,Brazoria,20H112,24616,26853,27483,22849,22361,13911,17059,17400,26000,26000,25000,25000,26000,25000,29000,27000,29000,28000,28000,24000,11
-95.286476,29.597963,21747,21747,180529,Houston,Harris,102E3009,29149,28593,29447,26788,26168,16251,16595,0,0,0,0,0,27000,28000,36000,35000,36000,37000,37000,31000,13
-95.222878,29.517988,21751,21751,180561,Houston,Galveston,85H52A,9154,9154,8691,6587,7962,6552,6838,6900,7000,6900,7000,7000,7200,7000,7500,7000,6000,6100,7200,4900,10
-95.193817,29.504326,21752,21752,180569,Houston,Galveston,85H49,31823,31387,30378,29783,30465,23669,25120,27000,26000,23000,26000,27000,27000,30000,29500,25000,28000,28000,28000,28000,12
-95.218346,29.540848,21753,21753,180577,Houston,Galveston,85H51A,25500,22789,24481,25011,25464,20892,20803,22000,19000,20000,21000,20000,22000,21000,19900,18200,19900,21000,25000,18200,10
-95.206627,29.532919,21754,21754,180585,Houston,Galveston,85H52,18132,18132,17548,14673,16176,12683,16031,15100,15800,15700,15700,13800,16100,17300,14820,13800,14800,14200,15100,12900,12
-95.205032,29.53277,21755,21755,180593,Houston,Galveston,85H51,21606,19097,22241,22010,22951,17938,18954,19900,20000,24000,20000,19400,21000,19800,24000,22000,23000,21000,21000,18900,11
-95.204033,29.535257,21756,21756,180601,Houston,Galveston,85H53,22886,23380,23486,21949,25137,19218,23649,23000,23000,24000,26000,26000,24000,26000,21900,24000,24000,26000,25000,23000,12
-95.197174,29.541903,21757,21757,180609,Houston,Harris,102E3006,22643,22529,21619,21362,23768,18664,21569,22000,23000,22000,24000,25000,27000,27000,26150,23000,24000,24000,26000,24000,11
-95.184013,29.504637,21758,21758,180617,Houston,Galveston,85H55,25000,23603,25437,23710,24541,16524,19613,19500,17900,18100,18900,17500,18100,15700,15100,13300,14500,15200,13000,12200,12
-95.18882,29.510286,21759,21759,180625,Houston,Galveston,85H50,21704,20347,22754,21343,22163,16364,18849,19000,18300,18500,17500,16700,18300,16300,18600,16800,17800,16100,15100,13500,10
-95.187668,29.509945,21760,21760,180633,Houston,Galveston,85H54,29080,29080,27218,29098,29771,24664,24244,26000,26000,27000,28000,27000,27000,25000,30220,29000,27000,26000,32000,31000,12
-95.178947,29.51786,21761,21761,180641,Houston,Galveston,102E3004,33253,33054,29511,32230,29748,25841,26248,29000,29000,28000,29000,29000,29000,30000,28750,29000,28000,30000,33000,32000,10
-95.218124,29.617996,21762,21762,180649,Houston,Harris,102H216A,200879,204345,200482,209504,200132,190525,204541,197000,204000,209000,216000,206000,220000,162960,202190,198000,193000,205000,205000,195000,13
-95.19294,29.61718,21764,21764,180665,Houston,Harris,102H200A,16304,20698,20905,20360,21023,18093,18292,17700,17400,16300,18000,15400,17500,17800,17900,17500,17900,17400,18400,16500,11
-95.18734,29.583984,21765,21765,180673,Houston,Harris,102H198A,29764,33602,29766,29499,29412,23511,26010,26000,26000,25000,22000,24000,24000,26000,24650,21000,22000,21000,22000,20000,11
-95.176796,29.578878,21766,21766,180681,Houston,Harris,102H216,171418,175133,137548,158167,183976,174519,186065,183000,187000,189000,185000,185000,206000,175590,179070,176000,178000,191000,186000,173000,10
-95.169983,29.568466,21767,21767,180689,Houston,Harris,102H215,23210,21333,22763,23130,25077,21232,26471,27000,25000,27000,29000,30000,33000,33000,31370,33000,32000,32000,33000,34000,10
-95.15892,29.579273,21768,21768,180697,Houston,Harris,102H220,24676,25104,24163,24400,24774,22563,22629,25000,25000,28000,29000,30000,33000,33000,32000,29000,32000,30000,30000,33000,12
-95.178024,29.6017,21769,21769,180705,Houston,Harris,102H200,21138,21138,18491,20402,21341,18370,18190,18100,17700,15900,17700,19000,17800,18000,18010,19500,20000,18600,20000,17400,10
-95.177696,29.60001,21770,21770,180713,Houston,Harris,102H198,12556,12556,11908,12910,11982,9591,10489,9800,10300,9500,10900,9800,10100,9900,10800,8700,11300,7800,10500,8500,12
-95.176033,29.599619,21771,21771,180721,Houston,Harris,102H199,22019,22019,20632,23038,24490,19777,19193,19700,19300,17400,19600,18000,19500,19400,19780,23000,23000,21000,22000,18500,9
-95.187325,29.60766,21772,21772,180729,Houston,Harris,102H201,7218,7218,7564,7271,7739,6375,6324,6200,5800,6000,5600,5200,4900,4900,4500,4200,4700,3900,3800,3800,12
-95.408035,29.678101,21774,21774,180745,Houston,Harris,102H181,232501,231185,229338,246036,206177,182881,210498,211000,209000,223000,215000,212000,188000,173820,223070,221000,239000,203000,208000,209000,13
-95.400063,29.662601,21775,21775,180753,Houston,Harris,102H182,23500,21644,21655,22298,23518,20760,21477,20000,18600,19000,18300,18300,32000,18900,20220,19100,21000,21000,20000,16300,10
-95.392159,29.683437,21776,21776,180761,Houston,Harris,102H182A,24500,23138,23887,24121,24893,19911,21576,23000,23000,21000,19900,21000,27000,24000,23000,22000,24000,24000,22000,21000,12
-95.390617,29.680399,21777,21777,180769,Houston,Harris,102H181A,218638,217414,217212,225074,219767,183976,197581,194000,189000,201000,199000,197000,196000,204980,212500,208000,219000,187000,185000,181000,13
-95.355888,29.640062,21778,21778,180777,Houston,Harris,102H190,20500,16496,16646,19716,20031,17512,18527,19700,18200,18400,18700,22000,19100,17800,17700,15400,16800,16600,15600,14500,12
-95.356209,29.648863,21779,21779,180785,Houston,Harris,102H189,18568,18568,18712,23127,23580,20523,20708,22000,20000,21000,21000,22000,23000,21000,21700,19700,19400,19500,17900,16700,10
-95.382988,29.668234,21780,21780,180793,Houston,Harris,102H185A,155314,172389,168730,169318,157886,138107,136213,133000,154000,152000,136000,134000,133000,127900,119910,118000,119000,124000,119000,106000,11
-95.379517,29.686205,21781,21781,180801,Houston,Harris,102H186,171902,174523,173023,175018,164171,138052,135404,137000,161000,159000,150000,149000,149000,155010,166280,163000,144000,152000,137000,146000,10
-95.355843,29.678371,21782,21782,180809,Houston,Harris,102H188,21963,20082,19376,24534,23369,20583,22549,23000,20000,24000,23000,20000,24000,21000,20000,19200,22000,23000,20000,19800,12
-95.360756,29.680456,21783,21783,180817,Houston,Harris,102H187,191214,189027,189197,200994,191083,151093,160425,159000,158000,168000,169000,163000,168000,179260,163440,160000,187000,163000,157000,155000,9
-95.395065,29.731483,21784,21784,180825,Houston,Harris,102SP139,256208,258796,258537,298596,285269,247414,247331,246000,247000,247000,244000,228000,260000,255160,269100,264000,261000,260000,241000,249000,9
-95.383598,29.699467,21785,21785,180833,Houston,Harris,102H126,26330,24847,22673,25008,20727,25277,25490,26000,23000,25000,25000,22000,19200,21000,21200,22000,24000,23000,24000,21000,13
-95.371185,29.701618,21786,21786,180841,Houston,Harris,102H126A,26482,26482,24186,25323,26433,23262,23492,23000,24000,26000,22000,22000,23000,24000,23000,23000,25000,24000,24000,22000,13
-95.385719,29.734047,21787,21787,180849,Houston,Harris,102H125B,80448,79263,78356,60408,56361,55697,51144,65000,64000,68000,64000,61000,62000,53810,70150,69000,66000,78000,84000,84000,13
-95.376854,29.7225,21788,21788,180857,Houston,Harris,102H125C,192739,193231,188782,195343,182528,168525,171974,163000,181000,180000,172000,175000,174000,159590,176900,172000,171000,184000,161000,156000,11
-95.375175,29.732887,21789,21789,180865,Houston,Harris,102H125A,185410,189194,189005,191621,177227,182018,182749,182000,188000,189000,178000,175000,204000,200210,207680,304000,198000,192000,182000,175000,9
-95.367996,29.737583,21790,21790,180873,Houston,Harris,102H127B,175125,171920,170201,174125,169063,164925,165659,164000,155000,162000,158000,152000,175000,163670,164760,161000,158000,165000,143000,0,8
-95.366112,29.740009,21791,21791,180881,Houston,Harris,102D4A,174170,172867,170618,173995,169538,142525,132007,141000,145000,0,0,0,0,0,0,0,0,0,0,0,9
-95.3582,29.7425,21792,21792,180889,Houston,Harris,102H130,213388,211530,214081,221840,197432,210186,210672,202000,234000,247000,247000,252000,266000,246000,247930,242000,244000,279000,241000,218000,13
-95.357552,29.743082,21793,21793,180897,Houston,Harris,102H129C,33522,17375,17034,17034,13681,13413,13467,13400,14500,15200,14300,17300,20000,15100,14690,13800,14700,15500,20000,15000,13
-95.354568,29.686722,21794,21794,180905,Houston,Harris,102H191,16000,13075,13114,16448,15458,13897,14793,14700,14400,14500,13900,13000,15600,14700,14830,15400,16200,15700,14700,13400,12
-95.348343,29.703308,21795,21795,180913,Houston,Harris,102H127,5000,4331,4363,4622,3925,3849,4333,4000,4500,4600,4000,3500,3600,3600,4100,4000,4000,4400,4100,3900,10
-95.333412,29.712324,21796,21796,180921,Houston,Harris,102H128A,14541,14541,14143,11287,10419,6755,8529,8700,8900,9400,8300,8100,8200,9100,9100,8900,8500,7700,8400,40020,13
-95.331573,29.710159,21797,21797,180929,Houston,Harris,102H128,18951,15780,13987,12957,11940,10332,9477,9100,8700,8300,9000,8900,8600,9200,10390,9900,11300,10700,9700,7600,13
-95.344864,29.733896,21798,21798,180937,Houston,Harris,102H129D,34300,34330,33990,33990,33000,30465,32793,32630,36000,39000,37000,35000,40000,39000,39000,38000,36000,43000,50000,40000,13
-95.352486,29.738873,21799,21799,180945,Houston,Harris,102H129B,219309,220575,210631,213973,203772,178477,190370,187000,217000,229000,231000,234000,247000,222700,230120,227000,224000,259000,218000,227000,13
-95.337135,29.725422,21800,21800,180953,Houston,Harris,102H129G,35135,35337,30579,23309,22496,25825,20775,27000,28000,30000,16600,37000,36000,36000,36000,35000,35000,8300,9000,40010,13
-95.307373,29.696657,21801,21801,180961,Houston,Harris,102H188A,181005,177602,171840,163693,176205,129597,140840,137000,138000,146000,144000,142000,144000,149680,142380,140000,150000,140000,122000,128000,13
-95.313972,29.717974,21802,21802,180969,Houston,Harris,102H129,33000,31281,33592,33369,33507,24093,24559,26000,30000,31000,29000,28000,29000,29000,26590,29000,32000,34000,31000,31000,13
-95.310394,29.711884,21803,21803,180977,Houston,Harris,102H129A,230168,229170,225647,235279,219578,189011,202827,194000,220000,233000,230000,231000,247000,195350,235460,234000,227000,237000,239000,205000,13
-95.291,29.693775,21804,21804,180985,Houston,Harris,102H197B,22340,22340,11111,23520,23065,17979,18337,17900,19000,17800,17900,17700,17800,16500,18700,18300,16300,15600,16600,17800,11
-95.375565,29.778936,21805,21805,180993,Houston,Harris,102SP165,215304,215304,215304,213621,243469,228002,244273,241000,210000,196000,184000,168000,238000,209230,208510,204000,210000,203000,179000,177000,13
